"","Accession","Latitude","Longitude","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19"
"1","FT218",31.77,35.11,0.0543215805910079,0.0192604665805364,0.0171085268167129,0.0154699385961213,0.0117454387370535,0.0114211061586042,0.0104853149379313,0.00951805813368447,0.00779671790808067,0.00949717937357955,0.0117358041796289,0.00631445591662206,0.00944572715016885,0.00740300456903098,0.00884393487349717
"2","FT462",37.78,39.78,0.0784523372363466,0.0330760813311148,0.0308041422269682,0.0284560791478364,0.0278111106862139,0.0337602915229685,0.0150804246518981,0.0307511126765081,0.0312663937454615,0.00764890845598703,0.0317681188447321,0.0236760113508026,0.0116514416349217,0.0147109928464455,0.011635406015632
"3","FT473",37.66,37.79,0.0761988479813458,0.0312587092630655,0.0292198878036635,0.0271478773223472,0.0206533401072367,0.0306518861445091,0.00762012889188551,0.0279484358341704,0.0187087495750854,0.0101351210087824,0.0405222738638631,0.0237282830055273,0.01369738188115,0.0159204866182825,0.0129487430383416
"4","FT730",37.33,37.27,0.0761988479813458,0.0312587092630655,0.0292198878036635,0.0271478773223472,0.0206533401072367,0.0306518861445091,0.00762012889188551,0.0279484358341704,0.0187087495750854,0.0101351210087824,0.0405222738638631,0.0237282830055273,0.01369738188115,0.0159204866182825,0.0129487430383416
"5","HOR4724",40.18,44.52,0.0568906074107805,0.020934183265277,0.0258912513110295,0.0189886151059789,0.0168035954474416,0.0160980366762876,0.0130114513447664,0.0111200259199183,0.00456704922663656,0.0108092020287066,0.0135263104317072,0.0091044952856467,0.0107043578259524,0.00631618519050922,0.00919114708580616
"6","HOR3950",47.01,13.17,0.0437850966834758,0.03083803250006,0.0338326517356709,0.0306756499342943,0.032918157838949,0.00974208653978601,0.00976672627056692,0.0401625432790363,0.00663681570433351,0.0108518613448618,0.00627271470862851,0.00418486226920617,0.00261880529791981,0.00326241946201716,0.00467015353688316
"7","HOR1707",35.91,71.52,0.0725473885487033,0.0290888204996552,0.0251447544458794,0.018222837353846,0.0110915481338815,0.0141569190058974,0.0125301750474997,0.011767538552557,0.0089497566062167,0.0125895212761517,0.0108043199097579,0.0100004929851386,0.00852917096000143,0.0128341215423794,0.00649537877165606
"8","HOR8658",31.19,29.9,0.0414941379599171,0.017794804365142,0.0180435260207491,0.0174324948501807,0.0175995801753896,0.0169191843801331,0.0108062117471505,0.0080145274386363,0.00461702075097467,0.00645312541314125,0.00929864916536429,0.0027180473977487,0.0064131802147315,0.00459461314359344,0.0046011789031013
"9","HOR9919",45.43,6.31,0.0329064975347203,0.0125407799828104,0.0174679144982927,0.0122122373837583,0.0143072492418395,0.0130795113280567,0.0148271377253165,0.0143445257230133,0.00843876765145914,0.0121100898090105,0.0131961363463593,0.00641583260251285,0.0180585592400936,0.0176114463449481,0.0156688494368587
"10","HOR354",47.98,9.12,0.0469077640606057,0.0304734016362653,0.0336055969153962,0.0298689339743242,0.0324852481553178,0.0337892983546779,0.0374014679647538,0.0394788560405489,0.0054912486649019,0.0436823731332063,0.00442633564660177,0.00316271919024636,0.00403121376571151,0.00325542364209496,0.0061024344313508
"11","HOR10610",36.44,43.26,0.0781851509518657,0.0339759238900021,0.0329078916073213,0.0302105344760149,0.0249926586127735,0.0259589495563852,0.0213800182566201,0.0304486353549446,0.0299737782777201,0.00859093853342325,0.0245805589033358,0.0136901092064257,0.0118509552894739,0.033265554102598,0.00353646265760978
"12","HOR9607",42.3,43.35,0.0462355446936447,0.0153900446990956,0.0173209264571399,0.0157376458286387,0.0142694830299263,0.0164690364644752,0.01548106427241,0.0143072720371148,0.0139833994630174,0.0106496639495692,0.0207888379176507,0.0103748519148121,0.00726706561642368,0.0222350442773511,0.00902644443221959
"13","HOR10761",5.63,38.23,0.0454431246173183,0.0177885970644538,0.0176080844489852,0.0252561379145743,0.0123000809866214,0.0324975845844489,0.0326130682549203,0.0234708308044478,0.0180810758630904,0.0210216390145955,0.0185039810671563,0.00871909601455168,0.0116011250862552,0.0187479258054613,0.0227132276486681
"14","HOR937",39.07,21.82,0.0291445476903053,0.0130055834153912,0.0185172105022697,0.011740491893126,0.0238060580669047,0.0203506185450426,0.0142460275211282,0.0159919982455919,0.01702990541095,0.00745811175125227,0.021690861425968,0.0181787906057439,0.0194775924254714,0.0147750091019836,0.0266674645425529
