"","Accession","Latitude","Longitude","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19"
"1","IS10068",10.6333,-4.76666,0.0314384623240897,0.0238788856840139,0.00687380066367087,0.00463143689516648,0.00419772922092096,0.0230428762259929,0.016881997035128,0.00697662087419715,0.00542975569142918,0.00504817041436131,0.0042356892686559,0.00395160805875413,0.00162503602905029,0.00247288295416607,0.00181449732281872
"2","IS10189",11.19999981,-4.300000191,0.0314384623240897,0.0238788856840139,0.00687380066367087,0.00463143689516648,0.00419772922092096,0.0230428762259929,0.016881997035128,0.00697662087419715,0.00542975569142918,0.00504817041436131,0.0042356892686559,0.00395160805875413,0.00162503602905029,0.00247288295416607,0.00181449732281872
"3","IS10191",12.01000023,-0.100000001,0.0231810587711145,0.0256596428428849,0.0172602162017197,0.0165123246433686,0.0149442529719639,0.0154376224099312,0.0214858403975963,0.0146743452200941,0.0154668224099576,0.0162324722133208,0.0150863524634573,0.0146573922662109,0.0145796618413734,0.0138893980205478,0.0141748100103845
"4","IS1036",18.64999962,72.87000275,0.0100046925123216,0.00946703427182025,0.0270304146171989,0.00763330820901991,0.0213827358151586,0.0066873260020606,0.00499000295626621,0.00142512173015719,0.00284663301270434,0.00250486609238277,0.00442922249437806,0.00160776147138759,0.00105822644947354,0.0047138007585308,0.00154117826938009
"5","IS10876",9.75,8.380000114,0.0112063300836806,0.00472481196052448,0.00691882485180838,0.00694368937841737,0.00508987213037985,0.00653845880430356,0.00407017437203868,0.00424522855469231,0.00218658271593903,0.00309706581706305,0.00273468096874091,0.00121345396911798,0.0116304288864823,0.00582641535384641,0.00168021632741148
"6","IS10882",9.75,8.380000114,0.0112063300836806,0.00472481196052448,0.00691882485180838,0.00694368937841737,0.00508987213037985,0.00653845880430356,0.00407017437203868,0.00424522855469231,0.00218658271593903,0.00309706581706305,0.00273468096874091,0.00121345396911798,0.0116304288864823,0.00582641535384641,0.00168021632741148
"7","IS1106",12.97000027,77.58000183,0.00560011844855,0.00690407971839854,0.0156737665830296,0.0213635418780068,0.00499238389289656,0.0144774488944342,0.00416618754820768,0.00296791790942926,0.00349188586215525,0.00340730438376278,0.00381165053329075,0.00273937559331415,0.00320297458397535,0.00238872669859515,0.00296248843915424
"8","IS1107",22.42000008,75.54000092,0.038477120024951,0.0515899295221472,0.0701617539405682,0.0387417112581599,0.0260100655407456,0.0204644453920885,0.00272617317312801,0.00319318499750631,0.00279073151382039,0.00316615399230862,0.00304923782307819,0.00261796788128421,0.00245199512531508,0.0142564935845952,0.00277517788890716
"9","IS11424",4.880000114,38.08000183,0.0359485611273006,0.0450069819839832,0.0102047073153759,0.0423305345655515,0.0387150746332603,0.00562576659217208,0.0262838265479929,0.045175676888122,0.0394425488677214,0.0275813607266596,0.0176762688073158,0.0100696295577215,0.0143149936028613,0.0239859467684489,0.00240119332153932
"10","IS11431",6.179999828,35.56000137,0.0361892097939625,0.0614595037019283,0.032453863882959,0.011898412799685,0.0103680576068358,0.0103996515528291,0.0211559882024673,0.0233380431103119,0.0210294438612842,0.0124750695398366,0.00850034935371136,0.00820108381449833,0.0122570180887519,0.00876653005896862,0.00923335781697661
"11","IS1182",25.57999992,85.25,0.0365793160142877,0.0553422125436148,0.0716438053207432,0.0209265062828837,0.0256552243685041,0.0232191288328634,0.0162522457904911,0.016053508282952,0.0145383591156065,0.0146860588930095,0.0588980676456253,0.0109124631338261,0.0126943538877938,0.0154956351002921,0.00217982519716875
"12","IS1186",12.93000031,79.12999725,0.00481347845605563,0.00646150972405642,0.00627474564057455,0.0260887623314208,0.00456264228520238,0.00346557575940757,0.00304937859910588,0.00276779756443915,0.00231298049591801,0.00185875678486694,0.00274631829118511,0.00198349446890325,0.00276855438955879,0.00188811818243889,0.00220329679542854
"13","IS1187",16.70999908,81.11000061,0.0106994798337194,0.00833855524008076,0.0284531728359659,0.0225219488985512,0.0102161540620645,0.00991097049667613,0.00998026068588208,0.00757070529637925,0.0217033940668333,0.0103691470929847,0.00986386548001285,0.00946429880777081,0.0055743502411677,0.00979208971951405,0.00665496175910867
"14","IS12031",7.15,40.71667,0.0307532690511505,0.0343665190913139,0.0336815587036578,0.0367155975288909,0.0313239346357069,0.0198118085259069,0.0215429791805565,0.0114756425533871,0.012394140804616,0.0400724495330681,0.0115367727616602,0.00813863978036709,0.0155784533254498,0.0157382420858137,0.00880546558007375
"15","IS12106",7.480000019,45.15999985,0.0262501278756894,0.0319087938885267,0.0303720378501687,0.0282661828732563,0.0431975202987934,0.0372509857303082,0.030651499509772,0.0289485386312973,0.024374752924551,0.0226159766577375,0.00650009208622135,0.0472820186064526,0.00970718250812994,0.0211061011448469,0.0512594087004547
"16","IS1236",10.60000038,78.41000366,0.0103703208507532,0.00550970229013056,0.0149881620946698,0.0263453651013995,0.00444131130184363,0.00362302875396025,0.00326962537937115,0.00255610615691072,0.00280201752667799,0.00248610226953741,0.00346680627911391,0.00255308907216557,0.00221152109579648,0.00207121380640225,0.0026847509691531
"17","IS1240",12.14999962,77.11000061,0.00560011844855,0.00690407971839854,0.0156737665830296,0.0213635418780068,0.00499238389289656,0.0144774488944342,0.00416618754820768,0.00296791790942926,0.00349188586215525,0.00340730438376278,0.00381165053329075,0.00273937559331415,0.00320297458397535,0.00238872669859515,0.00296248843915424
"18","IS1243",9.170000076,77.86000061,0.0113685788872296,0.00587672788046439,0.0228234208276756,0.0261237704147308,0.0217103704823556,0.0198600456558936,0.00210411366349716,0.00220813714333573,0.0235425946736834,0.00274000846153916,0.0177864571543128,0.00399524560478718,0.00133238714457961,0.00203586135163673,0.00252403117094768
"19","IS1246",9.800000191,78.11000061,0.0103703208507532,0.00550970229013056,0.0149881620946698,0.0263453651013995,0.00444131130184363,0.00362302875396025,0.00326962537937115,0.00255610615691072,0.00280201752667799,0.00248610226953741,0.00346680627911391,0.00255308907216557,0.00221152109579648,0.00207121380640225,0.0026847509691531
"20","IS1257",9.319999695,78.34999847,0.0113685788872296,0.00587672788046439,0.0228234208276756,0.0261237704147308,0.0217103704823556,0.0198600456558936,0.00210411366349716,0.00220813714333573,0.0235425946736834,0.00274000846153916,0.0177864571543128,0.00399524560478718,0.00133238714457961,0.00203586135163673,0.00252403117094768
"21","IS12584",-3.349999905,38.56000137,0.0343289923358859,0.0260419237516559,0.0356745788746512,0.0253806346641074,0.0240655036437716,0.0303105673874164,0.0140253596582547,0.0261979769299309,0.00980269882388799,0.0420432338285763,0.0352697594485329,0.0141438512099978,0.0156372786559748,0.00954484989290068,0.0261625493623873
"22","IS12590",-1.909999967,40.13000107,0.0169976801223273,0.0439660035826185,0.0325321634648622,0.0367121285342792,0.0218954781501692,0.0329812408762748,0.0361050122963071,0.0172633997198346,0.00884273113038051,0.0220082161677101,0.011811031146897,0.00933141610731274,0.00336297504664836,0.0136248671181755,0.0291705053808065
"23","IS12606",12.4906,122.0628,0.0100736671852041,0.00758570143564174,0.00856845746464399,0.0235266111358055,0.0188931257191295,0.00893429213032756,0.00540120353491087,0.0186956788742939,0.00491966320962728,0.00392897549630346,0.00388167099005639,0.00409564616337369,0.00982926588617083,0.00393021517134937,0.00403410402553739
"24","IS12734",43.86000061,126.5699997,0.167237648137257,0.36999635122705,0.366728093846444,0.340846917880404,0.336960428031523,0.283319233332961,0.230494839066428,0.117281409692564,0.0285578834917728,0.0220749189380891,0.0184575691211713,0.00832001348921689,0.0195171464880767,0.00444693033887177,0.00675407611634605
"25","IS12740",39.92889,116.38833,0.0938242552382483,0.286497347651346,0.272778817608128,0.239841293182359,0.250130617220809,0.201214294343326,0.0946386763036851,0.0125215318602354,0.00388149282862708,0.0237457412174136,0.0248405495824788,0.00192466943627392,0.00436397869838094,0.028868455259856,0.0021390715823543
"26","IS12779",36.2333,36.1166,0.0542094109209547,0.0713614450323387,0.0321969641178661,0.047289674845094,0.0448103440060796,0.0400896201872797,0.0374524204135719,0.0323332074665971,0.024308205961653,0.037585304104269,0.0451926301119064,0.0453261639862115,0.0468228631385513,0.0414031072832313,0.070209383421514
"27","IS12782",38.06667,39.25,0.105270417503876,0.101986138090953,0.0885112847637253,0.0706652289258234,0.0380105775042881,0.0376270247448004,0.036089440563322,0.0161670668861837,0.00925994834654224,0.0186906443176063,0.0206328217646772,0.0054020339628453,0.00991039627500518,0.0306755669399795,0.0059535697117403
"28","IS12789",36.9125,30.689722,0.0735910217370919,0.1114663977227,0.113157071385946,0.0770264822121261,0.0505595443383592,0.0402181746827898,0.0418645993948803,0.0382593146646049,0.0194499082233513,0.0220545236284444,0.0219379204603376,0.0243251613655436,0.0246134256261763,0.0320593996888771,0.0388676606858125
"29","IS12793",37.7202778,30.2908333,0.0735910217370919,0.1114663977227,0.113157071385946,0.0770264822121261,0.0505595443383592,0.0402181746827898,0.0418645993948803,0.0382593146646049,0.0194499082233513,0.0220545236284444,0.0219379204603376,0.0243251613655436,0.0246134256261763,0.0320593996888771,0.0388676606858125
"30","IS12796",37.8444,27.9644444,0.023746030068079,0.0557699147199462,0.0349063707445424,0.0328954684652241,0.0373503750792421,0.0351152620095323,0.0290020199446515,0.0325585270822324,0.0254074483344062,0.029930814008124,0.0286344243931983,0.0323658327416332,0.0365398356433149,0.0439607265189353,0.0457816577113384
"31","IS12801",38.4072222,27.1502778,0.0544759239940344,0.097430274804293,0.0821494344029484,0.0395153950344457,0.0412680682895015,0.0420987425935456,0.0372054273304595,0.0348722962405625,0.0570994263603998,0.0612063222412086,0.0545556938863052,0.0392480753216427,0.0587048983436077,0.0532350536262676,0.0436016919595089
"32","IS12805",41.676944,26.555833,0.0857819450151384,0.101788784181712,0.081670518470979,0.0785861863433491,0.0768652761633876,0.0670624136377804,0.0235507338412644,0.0161294673276333,0.0169798140301527,0.0159390392937421,0.0131164423846753,0.074198576198896,0.0127734713088176,0.0197611975636457,0.00582174361566825
"33","IS12808",39.79,26.3325,0.0833588208508556,0.096126849472527,0.0858962496654663,0.0849904158261883,0.0801268993881726,0.0590652001718251,0.023298313387992,0.0231156241578032,0.0155373919254143,0.0257236931041988,0.0248165941015558,0.0185100343944092,0.00653461028901041,0.0361943480568305,0.0313406636726339
"34","IS12810",40.04000092,27.05999947,0.0833588208508556,0.096126849472527,0.0858962496654663,0.0849904158261883,0.0801268993881726,0.0590652001718251,0.023298313387992,0.0231156241578032,0.0155373919254143,0.0257236931041988,0.0248165941015558,0.0185100343944092,0.00653461028901041,0.0361943480568305,0.0313406636726339
"35","IS12811",40.36000061,27.97999954,0.0833588208508556,0.096126849472527,0.0858962496654663,0.0849904158261883,0.0801268993881726,0.0590652001718251,0.023298313387992,0.0231156241578032,0.0155373919254143,0.0257236931041988,0.0248165941015558,0.0185100343944092,0.00653461028901041,0.0361943480568305,0.0313406636726339
"36","IS12813",41.1822222,41.8194444,0.102727764297199,0.131453030369184,0.120813305566624,0.0951110799226821,0.092685600324158,0.0347764131462954,0.0298436053313262,0.0269498008880471,0.0185803116979904,0.0172520422223852,0.0201421798047666,0.0143992654389631,0.0134060288498704,0.0157946264670541,0.00426704047739861
"37","IS12815",40.6080556,43.0975,0.102727764297199,0.131453030369184,0.120813305566624,0.0951110799226821,0.092685600324158,0.0347764131462954,0.0298436053313262,0.0269498008880471,0.0185803116979904,0.0172520422223852,0.0201421798047666,0.0143992654389631,0.0134060288498704,0.0157946264670541,0.00426704047739861
"38","IS12818",37.3111111,40.7427778,0.0674002842782317,0.090415473726426,0.0876221888641778,0.0863520252955962,0.0819744966301715,0.0831187849872125,0.0647261190470404,0.0674543238003768,0.0859656739351637,0.0597494757436851,0.0680029088917855,0.0600588608583015,0.0261348188176289,0.0869462102631909,0.037305341437641
"39","IS12819",37.0097222,37.7941667,0.0510962749509312,0.0748240925715944,0.0706336962419203,0.0666134522254237,0.0537463661473227,0.0684638773659475,0.0509346987560709,0.0766008021831937,0.0447531717819755,0.0296364613890028,0.0958813645157045,0.0378810237265978,0.0442705282860376,0.103323874938309,0.0319606509087229
"40","IS12821",37.6,36.9166,0.0510962749509312,0.0748240925715944,0.0706336962419203,0.0666134522254237,0.0537463661473227,0.0684638773659475,0.0509346987560709,0.0766008021831937,0.0447531717819755,0.0296364613890028,0.0958813645157045,0.0378810237265978,0.0442705282860376,0.103323874938309,0.0319606509087229
"41","IS12822",38.353333,38.311944,0.0987160711682881,0.0933304872831855,0.0803699170706428,0.0771584474746638,0.0298967160289383,0.0255785415246548,0.0260299135114288,0.0078814991119949,0.00865305108289776,0.0064243548624168,0.0202176102568435,0.00957496779853568,0.0167243748164704,0.0132630992939705,0.0199133589373061
"42","IS13148",33.3386111,44.3938889,0.128638782319512,0.13101849313702,0.129218927016434,0.120132140086999,0.119592770952008,0.141902840252233,0.0590676430436431,0.0861683777193914,0.0622937647482889,0.0486221346635988,0.121552037970158,0.0631262398160215,0.0324628791482605,0.0373446892564622,0.0339486039820884
"43","IS13155",41.0333,30.6333,0.104542243648133,0.0956614177515101,0.0864643652732602,0.0837628120221096,0.0821448860105267,0.0844515507837114,0.0456141003270705,0.0217135492880213,0.0105419582576081,0.0182936252543965,0.0095371197213398,0.00468593752466489,0.00315823769877206,0.0120733159625157,0.00939304346905247
"44","IS13263",26.28000069,73.01999664,0.0313696203577296,0.0680355351996102,0.0922970021621926,0.0456600178877631,0.0534132512860449,0.0410550228916844,0.042340072250217,0.0216803167927282,0.0141034938113702,0.0217926226765989,0.0103914046375093,0.0323969652643093,0.00761866109865865,0.0119146223381245,0.027368248496554
"45","IS1360",24.62999916,73.23000336,0.0362614828570589,0.0614256489953412,0.074866063060477,0.0533533529646443,0.0372953685764048,0.0360060087795294,0.0326768153428558,0.00756077538894254,0.0073994059024021,0.0142855297549144,0.00771413317641189,0.00787958841862006,0.00751666764239004,0.0210202641678302,0.00763401472366596
"46","IS1371",16.28000069,79.26000214,0.0106994798337194,0.00833855524008076,0.0284531728359659,0.0225219488985512,0.0102161540620645,0.00991097049667613,0.00998026068588208,0.00757070529637925,0.0217033940668333,0.0103691470929847,0.00986386548001285,0.00946429880777081,0.0055743502411677,0.00979208971951405,0.00665496175910867
"47","IS1398",10.36999989,30.22999954,0.00265727127357878,0.0155937633589654,0.00501790649913524,0.00543488729120483,0.0056310898861466,0.00359753046471481,0.00461557206770523,0.00187867717627901,0.00189254241361352,0.00167466024911095,0.00178876352744311,0.00110590246975315,0.0115890300363885,0.000866381042917288,0.00175509162602894
"48","IS1401",25.37999916,66.90000153,0.0232531295459993,0.0473782837560195,0.055704871897751,0.0287611739703256,0.0345421867700206,0.0383955050931178,0.0438042506323734,0.0384440822634865,0.0252954980964362,0.0419127270539469,0.0157367845509862,0.0255587076984836,0.00585434473918768,0.0259904328605874,0.0373654951768365
