"","Accession","Latitude","Longitude","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19"
"1","IRGC_10430",23.6,120.653889,0.0127679176772915,0.0124385413360262,0.0379612122004012,0.0274905143191572,0.0366694368614284,0.0265142370685869,0.0145495048359186,0.0162042369870706,0.0357648308103255,0.0130948367052125,0.014477105640626,0.0103516936454967,0.00755092256345107,0.0126193450417914,0.0148620511056911
"2","IRGC_117279",23.6,120.653889,0.0127679176772915,0.0124385413360262,0.0379612122004012,0.0274905143191572,0.0366694368614284,0.0265142370685869,0.0145495048359186,0.0162042369870706,0.0357648308103255,0.0130948367052125,0.014477105640626,0.0103516936454967,0.00755092256345107,0.0126193450417914,0.0148620511056911
"3","IRGC_12731",34.783889,134.375278,0.0360136387323282,0.0772507896757837,0.0909657872843692,0.0989007363542771,0.0827979604291366,0.0477575139814627,0.0296315616060615,0.0138981049139808,0.0216974447682413,0.00949429910716477,0.00538618284568147,0.0126293299520052,0.00561646715418675,0.00432763469231979,0.00755941674736429
"4","IRGC_14413",-4.69,119.630278,0.00642768484317431,0.00488617252616794,0.00372529339361169,0.0039214549499894,0.0114477702317942,0.0051721616571254,0.00636309519824994,0.00348081644556483,0.0033473834068552,0.012415170846046,0.00326190426362871,0.0152015407785629,0.00449415338114002,0.00345586476422067,0.00475121056157373
"5","IRGC_14779",34.783889,134.375278,0.0363006573660945,0.0774791607435281,0.0911585657312385,0.098772479121521,0.0830101121229664,0.0480687626727837,0.0297630343645907,0.0146194566039006,0.0226416236939531,0.0103995814094422,0.00706368796985127,0.0136268410668458,0.0073509610837735,0.00601566241429315,0.00776298983346717
"6","IRGC_23364",14.065,121.180833,0.0143928773509503,0.0145035218160179,0.0283090041210866,0.0135472351542629,0.0112979935185104,0.00248717254828871,0.0158947348685348,0.00972136129875161,0.0112206515332109,0.00282106142340783,0.00779982488552708,0.00670050065802226,0.0120821281657367,0.0067540047481975,0.0109560619731508
"7","IRGC_25897",24.25,90,0.0289560195736083,0.0337919220978921,0.0280639085994191,0.0234348620359513,0.036393777692163,0.03578746639229,0.0277066688749874,0.028927808085827,0.0289094181919403,0.00778942410632852,0.0303848288229348,0.0326472033989695,0.0248591309260355,0.00427238158265383,0.00649964879232227
"8","IRGC_27129",-2.690556,119.025833,0.00609365798265443,0.0104723077734516,0.00435399904448188,0.00540822652850707,0.00806041552697279,0.00258565201967372,0.0206544362362722,0.0031746340783652,0.000996239513836567,0.0012212629020828,0.00261063469725231,0.00206158597310072,0.00352773717045911,0.00372582132851918,0.00174585003120965
"9","IRGC_328",9.446111,118.392778,0.0165537142984638,0.0283178282340713,0.0216704350841485,0.0154412873477261,0.0114011479381554,0.0103281758656183,0.015740609992299,0.00370059688409576,0.007597841802231,0.010378106634051,0.0145495477816029,0.00681674886583848,0.00693700207880215,0.00176512978747356,0.0135154352494289
"10","IRGC_33130",18.683611,96.683056,0.0265976618308217,0.0151714584554982,0.0254454774481188,0.0127946765424204,0.00381152932928723,0.0053234631818326,0.00890548908413247,0.0125405922895514,0.0135013668578374,0.0210805541434672,0.0307521045279777,0.00359966927585393,0.0231422048572277,0.0124445704360503,0.0129280867069309
"11","IRGC_35834",-6.75,107.499722,0.00964073012341028,0.00485036629266106,0.00363237379264974,0.00908007940749588,0.00327146536800104,0.00507819211696691,0.0116938072504818,0.00466744027438303,0.00778801749860047,0.00332544804821039,0.00264698217289746,0.00308400550722821,0.00621343959287633,0.00262550478936813,0.014973987854548
"12","IRGC_3849",13.111389,121.047222,0.00219660807314355,0.0262506151027209,0.0286530969343247,0.0179547638849355,0.00782594231316668,0.0093366670811495,0.0159787915321914,0.0151596492837378,0.00581278166039657,0.00722530121606612,0.0155732016456635,0.0075112878689565,0.0152596604387389,0.0106967628644757,0.0153942027405577
"13","IRGC_38698",35.203333,72.001667,0.108622122320379,0.151722031381125,0.145339360497593,0.141163949055686,0.105486614886763,0.0767346225846228,0.0824929401313943,0.0805339734422,0.0913356475267859,0.083038116242107,0.0459480551936372,0.0679474707803265,0.0267304029101256,0.0898034210568562,0.0405328046149588
"14","IRGC_4020",13.111389,121.047222,0.00219660807314355,0.0262506151027209,0.0286530969343247,0.0179547638849355,0.00782594231316668,0.0093366670811495,0.0159787915321914,0.0151596492837378,0.00581278166039657,0.00722530121606612,0.0155732016456635,0.0075112878689565,0.0152596604387389,0.0106967628644757,0.0153942027405577
"15","IRGC_40252",34.783889,134.375278,0.0363006573660945,0.0774791607435281,0.0911585657312385,0.098772479121521,0.0830101121229664,0.0480687626727837,0.0297630343645907,0.0146194566039006,0.0226416236939531,0.0103995814094422,0.00706368796985127,0.0136268410668458,0.0073509610837735,0.00601566241429315,0.00776298983346717
"16","IRGC_40748",20.958333,106.368056,0.00712454562490193,0.03748514350767,0.0251053731557685,0.00802791521790914,0.00689831383386268,0.0166152598115198,0.0106926832202129,0.00794844042094854,0.00407243693838706,0.00705224621339669,0.00556162875904788,0.00395364626684723,0.0067449237114032,0.00575857999528177,0.00324576765898103
"17","IRGC_410",34.783889,134.375278,0.0363006573660945,0.0774791607435281,0.0911585657312385,0.098772479121521,0.0830101121229664,0.0480687626727837,0.0297630343645907,0.0146194566039006,0.0226416236939531,0.0103995814094422,0.00706368796985127,0.0136268410668458,0.0073509610837735,0.00601566241429315,0.00776298983346717
"18","IRGC_42576",23.6,120.653889,0.0127679176772915,0.0124385413360262,0.0379612122004012,0.0274905143191572,0.0366694368614284,0.0265142370685869,0.0145495048359186,0.0162042369870706,0.0357648308103255,0.0130948367052125,0.014477105640626,0.0103516936454967,0.00755092256345107,0.0126193450417914,0.0148620511056911
