"","Accession","Latitude","Longitude","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19"
"1","IRGC_10430",23.6,120.653889,0.0139028642487844,0.0193752191554783,0.0178330660314494,0.0218395067663879,0.0382080717396864,0.0358809718588725,0.0346282374276496,0.0357086901839412,0.017267210432834,0.0154685090067944,0.00337794986916119,0.00733549500535512,0.00741822372585027,0.0141353963051307,0.0162491744810279
"2","IRGC_117279",23.6,120.653889,0.0139028642487844,0.0193752191554783,0.0178330660314494,0.0218395067663879,0.0382080717396864,0.0358809718588725,0.0346282374276496,0.0357086901839412,0.017267210432834,0.0154685090067944,0.00337794986916119,0.00733549500535512,0.00741822372585027,0.0141353963051307,0.0162491744810279
"3","IRGC_12731",34.783889,134.375278,0.0419561763790368,0.0825662644480607,0.0941090152870933,0.0888198307856777,0.102500466499996,0.0901998088718156,0.058112145928651,0.0459581421496138,0.0120630169318863,0.0194380190579633,0.00709535382090344,0.00470368246225846,0.00563089690241963,0.00655873781900657,0.00461337887621856
"4","IRGC_14413",-4.69,119.630278,0.0122579491002249,0.00806015950698922,0.00799272524818366,0.0049825243285019,0.00490032256534243,0.0126166831375923,0.00370847388312209,0.00411032002431686,0.00377559852848576,0.00393579456181131,0.015679954703457,0.00406194979196511,0.00606992793305565,0.00661233629550367,0.00390161094426594
"5","IRGC_14779",34.783889,134.375278,0.0422158893002473,0.0827889833425254,0.094040255051618,0.088753302402643,0.10239379856804,0.0903955930327704,0.058386678697925,0.0462742069684202,0.0128556821334834,0.0198937611904359,0.00810799895663894,0.0065903351551544,0.00642314291358947,0.00774242390949364,0.00642591558647737
"6","IRGC_23364",14.065,121.180833,0.0149311439190728,0.00480472806407869,0.00310161284298518,0.00425708079496177,0.0134560320067715,0.0260933731993115,0.017502991417967,0.0110684178243529,0.00387785727272736,0.0160535623530992,0.011175627726647,0.00494692648769982,0.00216764686911309,0.0140253887868879,0.00743075224970038
"7","IRGC_25897",24.25,90,0.0307078981971496,0.0295211569558149,0.0305502359419714,0.0234065060035621,0.0289445690765002,0.0337287162954148,0.0357848868526486,0.0289375598527365,0.0325236716094998,0.022742879529611,0.0249453481461545,0.0282499682704236,0.0312853156174952,0.0250066146840216,0.0306873323370027
"8","IRGC_27129",-2.690556,119.025833,0.00959533426955381,0.0144446297675398,0.0111174682060329,0.00740192348003428,0.00698660079333753,0.00468017243764915,0.00610969439249134,0.00425993580890797,0.00235902922546287,0.00697128394133478,0.0091539841846908,0.000504148870012579,0.00380209229150974,0.00311084169721482,0.00910940231569978
"9","IRGC_328",9.446111,118.392778,0.0211650757261925,0.00783606930741368,0.0272741439129701,0.0203190692850108,0.0163859216539477,0.0172580957611968,0.0148284982923238,0.00909911321250535,0.0159148148998557,0.00494143356601205,0.0148982225823327,0.0157676752420027,0.0160877200342524,0.00690089485971881,0.00861368174079885
"10","IRGC_33130",18.683611,96.683056,0.0256280469495454,0.0122385547643727,0.0102457936244696,0.0122190701078245,0.0125558272069181,0.0247878860460414,0.0123952871946133,0.0133055437349101,0.0048691043495162,0.0124493830668866,0.0250714108946928,0.0128697309697296,0.013376697070607,0.0115161536976251,0.00668270536476125
"11","IRGC_35834",-6.75,107.499722,0.0229010624752812,0.0128638868214387,0.0128448146548922,0.00445499120413825,0.00815124618180871,0.011816316869421,0.0029213908532014,0.00333594137834814,0.00380122541812621,0.00354061287796464,0.00428647449722018,0.00516162033247168,0.0046395308830828,0.00281757796782877,0.00323230847268792
"12","IRGC_3849",13.111389,121.047222,0.00274849660101759,0.00515990604593082,0.00736593639689726,0.0118897331436603,0.016440500395061,0.0211171897811776,0.0154264211317147,0.0115520666972623,0.0133187950694956,0.0159787791414633,0.0095585782946815,0.00275647878875001,0.0109265545811997,0.0100561276504039,0.0128494477483941
"13","IRGC_38698",35.203333,72.001667,0.132339828328046,0.192430749910552,0.192286923908564,0.174516693319825,0.124160007666445,0.114447320800115,0.0837689767676912,0.0723473955997625,0.0817074374399113,0.0667110874384115,0.0743431152104387,0.0339573963616366,0.0724045812918998,0.0620167100736705,0.0433522085807394
"14","IRGC_4020",13.111389,121.047222,0.00274849660101759,0.00515990604593082,0.00736593639689726,0.0118897331436603,0.016440500395061,0.0211171897811776,0.0154264211317147,0.0115520666972623,0.0133187950694956,0.0159787791414633,0.0095585782946815,0.00275647878875001,0.0109265545811997,0.0100561276504039,0.0128494477483941
"15","IRGC_40252",34.783889,134.375278,0.0422158893002473,0.0827889833425254,0.094040255051618,0.088753302402643,0.10239379856804,0.0903955930327704,0.058386678697925,0.0462742069684202,0.0128556821334834,0.0198937611904359,0.00810799895663894,0.0065903351551544,0.00642314291358947,0.00774242390949364,0.00642591558647737
"16","IRGC_40748",20.958333,106.368056,0.0116468723912914,0.0100080382240952,0.0341566126378254,0.00772477233869084,0.0208238685944469,0.0189500727529482,0.00934151963741756,0.00766160909175019,0.0143982539226767,0.00491595644393597,0.00708221494731047,0.00374912857635431,0.00607064681298099,0.00234802730974251,0.00598716403329906
"17","IRGC_410",34.783889,134.375278,0.0422158893002473,0.0827889833425254,0.094040255051618,0.088753302402643,0.10239379856804,0.0903955930327704,0.058386678697925,0.0462742069684202,0.0128556821334834,0.0198937611904359,0.00810799895663894,0.0065903351551544,0.00642314291358947,0.00774242390949364,0.00642591558647737
"18","IRGC_42576",23.6,120.653889,0.0139028642487844,0.0193752191554783,0.0178330660314494,0.0218395067663879,0.0382080717396864,0.0358809718588725,0.0346282374276496,0.0357086901839412,0.017267210432834,0.0154685090067944,0.00337794986916119,0.00733549500535512,0.00741822372585027,0.0141353963051307,0.0162491744810279
"19","IRGC_43372",-8.455,115.071667,0.0238916066475752,0.012654862014533,0.0159283454904379,0.0135257935514635,0.016749097755766,0.0123026674253356,0.0155653500565695,0.013385887696386,0.0144648988123005,0.00765639656371252,0.0107510735536714,0.0169500086002442,0.0175897760511961,0.0162998798516478,0.0168923187519917
"20","IRGC_43394",-7.493056,112.428611,0.0155043260133452,0.00750396187496625,0.00777542012111397,0.00772639899231447,0.00644912049389824,0.00947595960285711,0.00697001289574476,0.00691167781113385,0.00675821489896564,0.007038311422237,0.00745267459686538,0.00674127531065083,0.00749351773854581,0.0068672612069119,0.00677150329020564
"21","IRGC_44076",2.475833,114.285833,0.0142818383051971,0.00876534902162128,0.0261245203891404,0.00869953276068446,0.00751414719934833,0.00821983758116971,0.00787456739529386,0.00653033987771296,0.00620560111722857,0.00881751459883805,0.00472880228783984,0.00652261869230533,0.00602926783413775,0.0058786630965476,0.00542281382971573
"22","IRGC_44455",16.933333,121.510556,0.0162465691483646,0.00437892332598865,0.0130756668979721,0.00454768718426854,0.00765761513708296,0.0156230707800299,0.0184899064865899,0.00872483766046585,0.00382342255170291,0.0155489344641246,0.0104653165697645,0.00941879818978128,0.0022643837559131,0.0159542996149975,0.00838744347844756
"23","IRGC_54333",-9.549722,118.989722,0.0312474762267754,0.0253331052603064,0.0407932107732774,0.0198547976423992,0.0358196918318697,0.0393720281766904,0.0215891536059942,0.0203533713006944,0.0121375013441598,0.0346224727162354,0.0272141031687982,0.0250763838679532,0.0302126861600164,0.0210164842676933,0.0182145505641355
"24","IRGC_5508",23.6,120.653889,0.0139028642487844,0.0193752191554783,0.0178330660314494,0.0218395067663879,0.0382080717396864,0.0358809718588725,0.0346282374276496,0.0357086901839412,0.017267210432834,0.0154685090067944,0.00337794986916119,0.00733549500535512,0.00741822372585027,0.0141353963051307,0.0162491744810279
"25","IRGC_55418",17.203056,121.273333,0.0227815515533477,0.00711047848380832,0.018471667865633,0.00803803317023226,0.0287973113721731,0.0150688002527989,0.0231754647852043,0.0126766481715345,0.00710435255694889,0.0057510923577466,0.00559893091439703,0.00533252644320123,0.00419816690571033,0.0200777901364401,0.0114687808881897
