"","Accession","Latitude","Longitude","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"67","FT340",31.5,34.7,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"68","FT359",34.02,-6.83,0.0470262555522356,0.0479490843690946,0.0473020728667432,0.0428182004208819,0.0389786473007412,0.032164533314091,0.0267495917750563,0.0288366773106799,0.0192665224377523,0.0152205471971067,0.0174181201715919,0.0158198655999241,0.0161871207963422,0.0121109593161736,0.0121491789981092,0.00696524584879113
"69","FT361",36.4,28.17,0.0263705587158377,0.0301633694492266,0.0302177856234627,0.0194112334318696,0.0222267630289914,0.0234359994660164,0.0281249227030709,0.0247783059978413,0.0315451183178895,0.0206857407156814,0.00661913300746659,0.00886912743235413,0.0178098453544368,0.00606472756310158,0.011081935525918,0.0136840828562806
"70","FT363",34.98,34.02,0.0336418251559773,0.0327839683026741,0.0313296049023386,0.0235730563704457,0.0200784927829529,0.0223317236044278,0.0203115025659845,0.0127146781802644,0.0219151916465394,0.0149963291648054,0.00758508385211491,0.00914640145736726,0.0101012273789382,0.00902900426386425,0.0147995679842204,0.00803288779230093
"71","FT376",35.28,62.34,0.0548964564503931,0.0475342089121274,0.0449172322899136,0.0384603274228772,0.0314288888619442,0.0273338720318069,0.0220614242491022,0.0150191722429018,0.011438037899397,0.00684511494229895,0.0136178149561076,0.00952479869943482,0.00826226702065568,0.00437484088156107,0.00457436949041655,0.00600240272154712
"72","FT393",32.74,35.45,0.0432957199917976,0.043234316122175,0.0354425779587309,0.0315494607857969,0.023739668025633,0.0242412719613892,0.0211286759163156,0.018082418926467,0.0143252576172655,0.0186375910301015,0.0178662646453716,0.0101896887242985,0.0112445533292807,0.012477237959651,0.015553769146512,0.013273028691403
"73","FT469",37.55,39.7,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"74","FT470",37.33,40.77,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"75","FT507",36.38,43.42,0.0561865218121394,0.0555604061145973,0.0512008605170851,0.0480777121702239,0.0469259442309069,0.0305197808893712,0.0226927746868821,0.0300829827414195,0.0301232397717567,0.0211157637093537,0.0129688975835043,0.0274608153936425,0.0194647463118073,0.0107131155411008,0.00991975001986448,0.019484733749746
"76","FT512",35.61,35.82,0.0336418251559773,0.0327839683026741,0.0313296049023386,0.0235730563704457,0.0200784927829529,0.0223317236044278,0.0203115025659845,0.0127146781802644,0.0219151916465394,0.0149963291648054,0.00758508385211491,0.00914640145736726,0.0101012273789382,0.00902900426386425,0.0147995679842204,0.00803288779230093
"77","FT566",38.42,56.68,0.0602577832760156,0.0548242230759784,0.0495625077814869,0.0434547056878791,0.0380200188684585,0.0298808195316962,0.0223829133773634,0.0170657965183125,0.0350823471443578,0.0195699418257396,0.0350069265643898,0.0169459971965609,0.0128289085888719,0.00325998186985985,0.00457251585542226,0.0101212877455643
"78","FT567",41.05,61.88,0.0599132985048642,0.0627301533722844,0.0552941723733077,0.0484097354524687,0.0410256423710371,0.0362608926900025,0.0284423973812956,0.0146707820137441,0.0132436292932685,0.00843833276701374,0.0158560966781742,0.00757295225917228,0.00709132093222361,0.00523067593799381,0.00818833245475795,0.00608755110576211
"79","FT568",34.5,63.18,0.0548964564503931,0.0475342089121274,0.0449172322899136,0.0384603274228772,0.0314288888619442,0.0273338720318069,0.0220614242491022,0.0150191722429018,0.011438037899397,0.00684511494229895,0.0136178149561076,0.00952479869943482,0.00826226702065568,0.00437484088156107,0.00457436949041655,0.00600240272154712
"80","FT572",30.67,35.63,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"81","FT578",40.65,43.1,0.0428890563124164,0.0458749857233152,0.0398371173417648,0.0308884761787543,0.0261243479072783,0.0174183475484547,0.0152483322997995,0.0180747994752339,0.0159025322706828,0.00827628730117336,0.0101148242717195,0.0109805878958456,0.00935826355501362,0.00822293068933335,0.0055465748820671,0.0112679599967921
"82","FT581",37.97,41.72,0.0462484346322735,0.0488631373040352,0.0430689360984231,0.0376091402594424,0.0331203541135437,0.0229638797460318,0.016714905902554,0.0189104582536868,0.0192669120613901,0.00978179793460596,0.0144942357782912,0.00992239883380062,0.00917544585606094,0.00554375338984404,0.00787578677180468,0.00674590869354755
"83","FT592",37.07,41.09,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"84","FT613",32.55,49.83,0.0530125091613732,0.0543496897024007,0.0501598385396917,0.0419782233667641,0.0388236790955458,0.0337020783736329,0.0265710270881329,0.0299282042111944,0.0421907369349616,0.0340571029644373,0.023305399639425,0.0242447963604276,0.010680414312979,0.00789313505124974,0.00887908959452867,0.00643850285148508
"85","FT611",35.5,51.25,0.0482572807318509,0.0495335050813078,0.0470205368225469,0.0382380508543138,0.0324715701046187,0.0253243566044497,0.0179762365794589,0.012638628871037,0.0221617621825742,0.00603485338332663,0.00931120655324721,0.0115897020637961,0.0102625032490285,0.0112384132564248,0.00771821711101498,0.0145675547261433
"86","FT604",36.08,43.17,0.0561865218121394,0.0555604061145973,0.0512008605170851,0.0480777121702239,0.0469259442309069,0.0305197808893712,0.0226927746868821,0.0300829827414195,0.0301232397717567,0.0211157637093537,0.0129688975835043,0.0274608153936425,0.0194647463118073,0.0107131155411008,0.00991975001986448,0.019484733749746
"87","FT595",36.33,42.17,0.0561865218121394,0.0555604061145973,0.0512008605170851,0.0480777121702239,0.0469259442309069,0.0305197808893712,0.0226927746868821,0.0300829827414195,0.0301232397717567,0.0211157637093537,0.0129688975835043,0.0274608153936425,0.0194647463118073,0.0107131155411008,0.00991975001986448,0.019484733749746
"88","FT584",36.97,40.5,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"89","HOR1192",38.29,29.01,0.0332511144566218,0.0304969489876389,0.0308096785120948,0.0258843217670457,0.0214180273173533,0.0187732110213422,0.0155263064311191,0.0183485203191616,0.0277521701703222,0.0259584606943817,0.00889167342790185,0.0117294671017164,0.0164523227424827,0.00914648939502788,0.0179754789979301,0.0143116397730519
"90","HOR742",43.87,18.42,0.0288797640376583,0.0255766305737886,0.0273201270153827,0.0237393304411447,0.0240570451841671,0.0197949985918277,0.0144127559719418,0.016131970606332,0.0288403020997442,0.0145370075150047,0.00746256001506958,0.0097855330706914,0.0126331902929576,0.0107631218061546,0.0125780073913777,0.0323859485760658
"91","HOR2777",37.63,47.8,0.0441408634473189,0.0465950158744915,0.0405722795047377,0.0317268174986634,0.027188047880403,0.0237387722641101,0.0149130035008743,0.0128959405254922,0.0134808793594435,0.00701934816044598,0.0162124601693734,0.0168699902310375,0.00974277164597227,0.00832694797516881,0.00750538556587441,0.0138848639650323
"92","HOR1431",34.86,71.14,0.0437933817175375,0.0459974820285,0.0411889361075946,0.0377811148482785,0.0263036415782964,0.0179423777745451,0.0137051886243829,0.0100822532333586,0.00875893838234611,0.0100766781717277,0.00751392769327784,0.00937524149415734,0.00665974893820225,0.00438739265590437,0.00497112997263275,0.00666758339239123
"93","HOR5702",7.67,36.83,0.0359042720620858,0.0404646066000985,0.0369308704072311,0.0356073496750889,0.028504751469063,0.0224194852521016,0.0180770752936138,0.0077479312496343,0.00689136768053302,0.00638761529338571,0.00656674879183086,0.00543651705930288,0.00502041292365113,0.00648971115379184,0.00278553492859251,0.00399227428182901
"94","FT628",32.6,36.38,0.0537501354709112,0.0535177644274475,0.0497333418984827,0.0453853044113502,0.0406759166602253,0.0318036935254717,0.0232775246394611,0.0165348000188742,0.0126030914888632,0.00862894011000217,0.0136439388646278,0.0178510481924563,0.00711723234410909,0.0162300249596692,0.00785490470035539,0.00708225932554423
"95","HOR8826",49.42,20.96,0.035854227832112,0.0268247855760549,0.0275675771529517,0.0241025023975023,0.02277057229737,0.0156283581121677,0.016657474540525,0.0162704834187509,0.0245748149730577,0.0193244289874264,0.00536092646653955,0.0077949004774403,0.0157607397331348,0.0140070316346687,0.00772752440824299,0.0155725292560182
"96","FT582",37.09,42.1,0.0561865218121394,0.0555604061145973,0.0512008605170851,0.0480777121702239,0.0469259442309069,0.0305197808893712,0.0226927746868821,0.0300829827414195,0.0301232397717567,0.0211157637093537,0.0129688975835043,0.0274608153936425,0.0194647463118073,0.0107131155411008,0.00991975001986448,0.019484733749746
"97","FT626",32.1,35.72,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"98","FT627",32.02,35.9,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"99","HOR8842",37.57,-6.75,0.0243711983852408,0.0252541395517073,0.030329087847748,0.0285527856110596,0.0289877664082249,0.0202037576705364,0.0171348145531522,0.0350064040746154,0.0110872315425315,0.00645133964318545,0.0246981443089259,0.0262519720530575,0.0233666183524919,0.00895517708025711,0.0277219578863328,0.00394941497986261
"100","HOR454",40.65,27.92,0.0301140137255536,0.0281031927906695,0.0288088706907238,0.0254719950851433,0.0173273345095098,0.0166965410822557,0.0197590914370522,0.0219015189050315,0.0293458605736615,0.0332134668989287,0.00528113896927157,0.0109117226487513,0.0205195008881689,0.0161828612138582,0.00405796372448531,0.00629255727144398
"101","HOR7436",49.36,18.89,0.035854227832112,0.0268247855760549,0.0275675771529517,0.0241025023975023,0.02277057229737,0.0156283581121677,0.016657474540525,0.0162704834187509,0.0245748149730577,0.0193244289874264,0.00536092646653955,0.0077949004774403,0.0157607397331348,0.0140070316346687,0.00772752440824299,0.0155725292560182
"102","HOR3938",28.21,-16.78,0.0213512324526431,0.0216414520430154,0.0235001954519159,0.0333916745648982,0.0203910727087309,0.0211902680330154,0.0124258279191464,0.0109641914110737,0.00616948952253158,0.00604218703598795,0.00657943939590115,0.00764839569180215,0.00572208477013987,0.00551212730592213,0.00572664566442485,0.00388183282439132
"103","FT590",35.01,36.7,0.0564561141105342,0.0548483821707907,0.0520832092701896,0.0421583386247124,0.040949023353743,0.0293409086136778,0.0223803918204938,0.0167676545284732,0.0117594318360752,0.0203752054414231,0.0299897926160609,0.00964005429430384,0.00791266822240841,0.00887084767463654,0.00808217596326296,0.00591708130838926
"104","FT589",35.03,37.01,0.0564561141105342,0.0548483821707907,0.0520832092701896,0.0421583386247124,0.040949023353743,0.0293409086136778,0.0223803918204938,0.0167676545284732,0.0117594318360752,0.0203752054414231,0.0299897926160609,0.00964005429430384,0.00791266822240841,0.00887084767463654,0.00808217596326296,0.00591708130838926
"105","BCC1481",61.78,34.35,0.0270942401076515,0.0277920817633714,0.0288372885912295,0.0275335889446696,0.0243026635371378,0.0355240201999187,0.0353570976486517,0.0280249044657444,0.0310616193407517,0.00894945014461469,0.0299634643693253,0.03599733290245,0.0327511363018233,0.0096079894971404,0.030112996992748,0.0101734996654718
"106","BCC190",36.83,40.07,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"107","HOR11403",31.1,77.17,0.0421035549592155,0.0450180810232796,0.0470314706480521,0.0385117333124704,0.0337207476959696,0.0245401309161335,0.0218840799760619,0.0169702005400929,0.0161103081656623,0.0156118932973941,0.0114233065886672,0.0116229406680162,0.0108342533334389,0.0112059854575617,0.012253154642387,0.0119530514851919
"108","FT519",31,112,0.0317140446692475,0.0312044403126073,0.0322215305907579,0.0306802753347979,0.0278843055285495,0.0224792663959885,0.0212302736649151,0.014157967890613,0.0119159413421409,0.00954163495693547,0.00964407270451424,0.00898141119327395,0.0140813913136822,0.00781600318775916,0.0043380507921748,0.00594888624318326
"109","BCC131",32.05,-3.05,0.0455307772995143,0.0442974701970121,0.0430470442726706,0.0407418312695193,0.0456400044798705,0.0428988021655028,0.0363158680431133,0.0291222258246965,0.0236029919272461,0.0377853689976081,0.0171556848252051,0.0309115697455025,0.0185011702082898,0.014883981508469,0.0281139679915048,0.0159549304620809
"110","BCC192",36.38,38.96,0.0556747093460866,0.053178874534584,0.0548051798007379,0.0429014310499692,0.0387794731552112,0.0253790794340974,0.0314262779629322,0.0403748745968917,0.0177288530831641,0.03795086141655,0.0143857397666331,0.0275040650126133,0.00965273863347757,0.00719004865566533,0.00833302700503975,0.00777884210263897
"111","BCC1487",42.98,47.5,0.0353324261557877,0.0309461020365436,0.0293492948537548,0.024771788826909,0.0222547499585892,0.0182679786659694,0.0168383191835619,0.0227975797828577,0.026423858162,0.0200519747557006,0.0109216464067004,0.0198131507004555,0.0126327214376222,0.0129925718650062,0.00887999087778548,0.0199668778338315
"112","BCC195",33.82,36.54,0.0537501354709112,0.0535177644274475,0.0497333418984827,0.0453853044113502,0.0406759166602253,0.0318036935254717,0.0232775246394611,0.0165348000188742,0.0126030914888632,0.00862894011000217,0.0136439388646278,0.0178510481924563,0.00711723234410909,0.0162300249596692,0.00785490470035539,0.00708225932554423
"113","HOR8113",39.25,29.5,0.0332511144566218,0.0304969489876389,0.0308096785120948,0.0258843217670457,0.0214180273173533,0.0187732110213422,0.0155263064311191,0.0183485203191616,0.0277521701703222,0.0259584606943817,0.00889167342790185,0.0117294671017164,0.0164523227424827,0.00914648939502788,0.0179754789979301,0.0143116397730519
"114","FT226",31.78,35.22,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"115","HOR10152",26.23,14.88,0.0565109791756996,0.0552406102454795,0.0499592677481715,0.0418681887114174,0.0350696909759876,0.0316361249746998,0.015477018865455,0.0105067009213993,0.0130556938932482,0.0291948754378914,0.0406800954944375,0.00684211323273308,0.00751730761138847,0.00368390635699626,0.00371503990240194,0.0107279879792979
"116","HOR8827",49.63,20.6,0.035854227832112,0.0268247855760549,0.0275675771529517,0.0241025023975023,0.02277057229737,0.0156283581121677,0.016657474540525,0.0162704834187509,0.0245748149730577,0.0193244289874264,0.00536092646653955,0.0077949004774403,0.0157607397331348,0.0140070316346687,0.00772752440824299,0.0155725292560182
"117","HOR1463",35.91,71.31,0.0409530889348602,0.0436236690936427,0.0450838816756818,0.0378940446632722,0.0326107391319722,0.0204349075631315,0.0170636640361851,0.0116931234255496,0.013963872849065,0.00902614957278885,0.00736474998245725,0.00840015049364844,0.0104449901495972,0.0111218511668395,0.0104472817075854,0.00892982727361603
"118","HOR6360",7.47,36.88,0.0133280753568634,0.0345728521361805,0.0302006102369857,0.0223570560548643,0.020919792867564,0.0180978905257797,0.0147051581623133,0.015291202014259,0.0153635466185286,0.0143711560463171,0.00914057924561885,0.0154647049392119,0.0146085146139466,0.00590642472596085,0.0084455625004107,0.00760401846788102
"119","BCC126",31.37,-5.79,0.0456278463426856,0.0449974433198867,0.043149402120334,0.0402629023353336,0.0448441510036392,0.0404426994271218,0.0343793278583685,0.0308915863418575,0.0185405896363405,0.0238616299953329,0.0198522684387341,0.0333977603633443,0.0321690519686169,0.0150193794153293,0.0281924493444298,0.0151110647838928
"120","BCC003",34.63,65.75,0.0486885272861832,0.045964229363794,0.0436113260852265,0.0356791841873199,0.0286825645887256,0.023202917930976,0.0201592250823522,0.0142401135172549,0.00443202881964412,0.00796768700859513,0.00834144551386918,0.00939212389956938,0.00873426062126712,0.00311298695368148,0.00516929917756786,0.00597454640781267
"121","BCC167",22.67,57.33,0.0242806450595322,0.0261736234576133,0.0339485043189289,0.0283245654086229,0.0260468458802784,0.0225066858560408,0.0354407997853537,0.0224678515661908,0.0189301429728729,0.0159221491480404,0.0227214109173897,0.0168960130168501,0.048423413177413,0.0582966831875917,0.0154076736543485,0.015361042585178
"122","BCC182",36.3,73.37,0.0385615125841991,0.0416233866080957,0.0432662153251955,0.0418872931136294,0.0335872230975107,0.0282501075864691,0.0190770718642245,0.00662770800574783,0.0111880734954592,0.021619088426438,0.00435989856530763,0.0198764624367886,0.0254745553080383,0.0239952621380886,0.00849717707915032,0.0228781105085723
"123","BCC197",36.12,36.46,0.0511884892590748,0.0479262143873521,0.0465585118369493,0.0397984226195489,0.0363773285672269,0.0247575977182891,0.0178832972298581,0.0365715273953394,0.0166856775187391,0.0271591561881441,0.017902406369622,0.0104573996355877,0.0122490351222801,0.0145889391178914,0.00656171724726522,0.00827754676804201
"124","BCC761",28.36,83.74,0.0449109687018956,0.0445029595523085,0.0454691856727418,0.0437627518916097,0.0407494213104572,0.0345687651944305,0.0296726857912179,0.0048597617303686,0.0147094235907697,0.0180134723702269,0.0122606439634309,0.00253622739857919,0.00172433361343368,0.0021314704711241,0.00350441679849263,0.00857490674108318
"125","BCC1488",51,142.64,0.0432824612486714,0.0466032998413513,0.0484986620649426,0.0471672196340411,0.0411005113793183,0.0388990387856083,0.0382331314151775,0.0337580402269437,0.0245182429091992,0.00529378960246362,0.0069538300177201,0.00592074857885119,0.00569516112580374,0.0313018386093037,0.00544980929967501,0.00622320275789734
"126","BCC1503",37.94,58.38,0.0607713626994532,0.0550713456083944,0.0496576148406625,0.0437274469131281,0.0383586581969358,0.030058857473143,0.0226223080220496,0.016297870015456,0.0338066991127484,0.0183535800151513,0.0337375764775834,0.0158957374404407,0.0116801550817633,0.00292352463423186,0.00513913166585287,0.0113928890652203
"127","BCC1494",50.3,57.18,0.0374056763686701,0.0402918975087348,0.0420439473955406,0.0469047779819341,0.0400870928774135,0.0330488314631518,0.0225817668262617,0.0148093484070138,0.00989362015242102,0.00660988394874473,0.00931765908485754,0.0174525296017455,0.0109813742904507,0.0185293557961738,0.00879765039721264,0.0102981188086398
"128","HOR1804",35,71.15,0.0437933817175375,0.0459974820285,0.0411889361075946,0.0377811148482785,0.0263036415782964,0.0179423777745451,0.0137051886243829,0.0100822532333586,0.00875893838234611,0.0100766781717277,0.00751392769327784,0.00937524149415734,0.00665974893820225,0.00438739265590437,0.00497112997263275,0.00666758339239123
"129","HOR1842",36.27,72.38,0.0385615125841991,0.0416233866080957,0.0432662153251955,0.0418872931136294,0.0335872230975107,0.0282501075864691,0.0190770718642245,0.00662770800574783,0.0111880734954592,0.021619088426438,0.00435989856530763,0.0198764624367886,0.0254745553080383,0.0239952621380886,0.00849717707915032,0.0228781105085723
"130","BCC1589",37.93,12.73,0.01923603295969,0.031411489717322,0.0341511758455056,0.0318623601625377,0.0260027408882642,0.027859717285651,0.031467004438138,0.0258746575953347,0.0211455625707885,0.0183562554514153,0.0183168738806042,0.00738094724205468,0.0070065824945315,0.0164634169979246,0.0177351736047202,0.00790939511360499
"131","HOR2800",31.53,48.82,0.0478888574098997,0.0446248668037639,0.0409113270889342,0.0361577647842251,0.0326626413925801,0.0289362727021194,0.0219495787807961,0.0264506320616943,0.0508217923606381,0.0225681983763354,0.0230692649467308,0.0313298595531381,0.021094575751035,0.0189939212468739,0.0203627465093055,0.036293084873663
"132","HOR2829",34.58,48.82,0.0482572807318509,0.0495335050813078,0.0470205368225469,0.0382380508543138,0.0324715701046187,0.0253243566044497,0.0179762365794589,0.012638628871037,0.0221617621825742,0.00603485338332663,0.00931120655324721,0.0115897020637961,0.0102625032490285,0.0112384132564248,0.00771821711101498,0.0145675547261433
"133","FT411",46.31,7.85,0.0299992146767321,0.0282577886066759,0.0286098133799272,0.0241426449337708,0.0229641614936488,0.0138756659378004,0.0120511921707192,0.0122838980733612,0.00829262551385011,0.0116598642342857,0.0148943763874159,0.00865859201562749,0.0113900542085565,0.0148168708348914,0.00895047117650611,0.00697756995846379
"134","FT414",15.36,44.21,0.039982904113809,0.0414193150174373,0.0391445128163074,0.036264383507859,0.0341262266270505,0.023671559441399,0.0188675592626071,0.00832648719015715,0.00730827713015897,0.00694337286089518,0.003089944940265,0.00743051310340626,0.00201665448303591,0.00296676227991199,0.00292341363047824,0.00337546736017377
"135","HOR12830",36.7,38.09,0.0511884892590748,0.0479262143873521,0.0465585118369493,0.0397984226195489,0.0363773285672269,0.0247575977182891,0.0178832972298581,0.0365715273953394,0.0166856775187391,0.0271591561881441,0.017902406369622,0.0104573996355877,0.0122490351222801,0.0145889391178914,0.00656171724726522,0.00827754676804201
"136","FT524",39.5,126.4,0.0407596038718539,0.0443452403192352,0.0468575836016123,0.0455092261917367,0.0351575319336227,0.0322476285331578,0.0292388823684357,0.0150482052246132,0.0113717493983752,0.00897561616308622,0.00476310608564084,0.00811065276119845,0.00828414099609777,0.010579511774301,0.00586252620535769,0.00456668353086423
"137","FT539",37.57,44.28,0.0476849658060552,0.0501072086401916,0.0444929181592772,0.0370805361589346,0.0332620077550962,0.024596437276065,0.0176268144744527,0.0206550654405362,0.0190717745099694,0.00726665032016854,0.00555140557049583,0.0106256506368924,0.0072776934747646,0.00476469456206634,0.00536915268816788,0.0101729007840727
"138","FT520",42.82,75.28,0.0397294435342399,0.0388568270635052,0.0354872740100842,0.0369437144753787,0.0373804362746272,0.0221191902774072,0.0199010422928328,0.0123857464536385,0.0125303244057701,0.0105085055504385,0.00693048492404872,0.00458911277035277,0.00587408672106338,0.00511984970695095,0.00631320006426572,0.00385917865789888
"139","FT521",42.73,2.68,0.0256812960810854,0.0294487832631713,0.0312319498517715,0.0311572518595589,0.0256781062080908,0.0269136950698442,0.0225143144701343,0.0126613933113657,0.0156993972364562,0.025109441974025,0.0147331800361487,0.0122455845898036,0.0147886126239341,0.0247345043353779,0.00966748817603905,0.0128023753566668
"140","FT523",41.6,60.15,0.0575857344780763,0.0611716091127391,0.0534656691893817,0.0466058893765328,0.0391449933048647,0.0340597061621761,0.025784481155091,0.0139368483210483,0.01538560718341,0.00850204167005736,0.0181003669589543,0.00780333527368611,0.0081346789059928,0.0053232796116006,0.00760614162357501,0.00949889290974529
"141","BCC168",23.17,57.67,0.0321258563732396,0.0267882380605537,0.0277298712222679,0.0346557842484015,0.042030531835689,0.0137960551439293,0.0332069853558412,0.0249942187643213,0.022613380488797,0.0201471991935491,0.0273869069724851,0.0222646066078634,0.0488962859037724,0.0531771774497039,0.0569697439675688,0.0546242572728688
"142","HOR14153",12.04,18.79,0.0331711976869058,0.0266936687724198,0.0271459726783404,0.0303029753940398,0.0329015370850474,0.035868457232641,0.0350290234718985,0.0326246667347931,0.0315832393556663,0.0289220960781403,0.0259370184424434,0.0178914044288029,0.0205071927828906,0.0191756452434581,0.00975673642184336,0.0180691810881785
"143","HOR14279",14.7,39.43,0.03446755139139,0.0251401749936426,0.0248668772180097,0.0237870035934652,0.0233293548677449,0.024695345244874,0.0221805492419321,0.0212136674663978,0.0170281522228339,0.01521044551133,0.00850288195401104,0.00800457382451102,0.00795449935366133,0.00872625407511384,0.0056118065767929,0.0090043567973948
"144","FT553",31.77,35.23,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"145","FT549",31.72,35.8,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"146","FT554",37.33,68.67,0.0469911592358358,0.0430082044526595,0.0407851679406747,0.037986378966619,0.0250587345910276,0.0207770669797788,0.0178006592216162,0.013097308536093,0.00779107393837281,0.00918854475917358,0.00600255408512624,0.00710378520792648,0.00734404439998527,0.00506931339719251,0.0055422416248593,0.00666196096970604
"147","BCC42",34.22,-1.25,0.0387399038022485,0.0383336056052259,0.034099046890867,0.0254695197790246,0.0245703415547937,0.0192217860742093,0.0169200521566129,0.0271782931775734,0.0204897789904116,0.0177360824460558,0.0148649904828859,0.0166278085932738,0.0205903574203076,0.0294036273173254,0.0137066446208182,0.0243853035052252
"148","FT561",29.25,80.92,0.0457083745073027,0.040287854450735,0.0418268664872232,0.0400652744160882,0.0378846452539454,0.0410864316465595,0.0320795778405881,0.0238446431839158,0.0178785910373002,0.00960245375016686,0.0104560513675287,0.0120341654910254,0.00572272837659131,0.0116928617936653,0.0159711109439576,0.00555466495967699
"149","BCC21",28.31,30.71,0.0423918560687979,0.042503676884671,0.0348412142219605,0.0315069216923657,0.0262263007440365,0.020555592866499,0.0126089218241506,0.011081285443942,0.00533088319286986,0.0118582337150387,0.0110395161097478,0.0162425737896337,0.00928312010775158,0.0107950713054568,0.00465391184919541,0.00305157023592233
"150","FT555",39.18,41.17,0.0479358670740916,0.0452871994149738,0.0407919371897684,0.0347103445843925,0.0322567762363158,0.0234383603973942,0.0158245086323238,0.0250587747644976,0.0235123888609685,0.00954669462291494,0.009413634163864,0.0175800181802453,0.00807898074875963,0.0069174650533228,0.00673871511250642,0.0119516123632752
"151","BCC51",30.57,34.48,0.0415249860040425,0.0403868361606833,0.0395037785036205,0.0308104239240404,0.0258610613062993,0.0200760380702151,0.0162392816041571,0.0114789310266648,0.00952016317787444,0.0114209322593938,0.0101759441694611,0.00686989389271744,0.0043069700206044,0.00644850113146772,0.00375674794418494,0.00734397719395041
"152","BCC107",33.93,36.1,0.0432957199917976,0.043234316122175,0.0354425779587309,0.0315494607857969,0.023739668025633,0.0242412719613892,0.0211286759163156,0.018082418926467,0.0143252576172655,0.0186375910301015,0.0178662646453716,0.0101896887242985,0.0112445533292807,0.012477237959651,0.015553769146512,0.013273028691403
"153","BCC103",32.12,36.27,0.053111876268649,0.0530953254625489,0.0444299590211148,0.0399180611406965,0.037170690088701,0.0287571958882085,0.0206213783872389,0.0105558496209659,0.00627557007175484,0.0117253756796232,0.00973257776641486,0.00612458356540442,0.0116871248325357,0.0156963653515572,0.00713475430089739,0.00772987873319149
