"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"246","IRIS_313-12336",20.94972,101.72083,0.0214926557848714,0.0131138686441493,0.0180007851707054,0.016385766821465,0.00709935477385561,0.0123244379519511,0.0055213193429727,0.00637833165364415,0.0137828895764255,0.00314968400089509,0.00624744135635249,0.00618409699830156,0.0047997489274854,0.016011829739438,0.00375365069974813,0.00864385301192201,0.00679362773613545,0.0179852057963289,0.0142854172295105,0.00908153064910841,0.00423185625890269
"247","IRIS_313-12337",20.45111,101.98111,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"248","IRIS_313-12341",20.315,101.98722,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"249","IRIS_313-12342",20.22889,101.55972,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"250","IRIS_313-12344",20.33861,102.00611,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"251","IRIS_313-12346",19.68056,100.535,0.0104583413573482,0.0144897828445517,0.00770801462555868,0.0114584257814022,0.0261651280462322,0.0137513017980753,0.00477677829061934,0.00420454301670904,0.0113970184006856,0.0118746522890339,0.011665608551881,0.0117224753019101,0.00422896850291128,0.00352900038604568,0.0116848640626996,0.0192671971893891,0.0114950161505724,0.00710791310485687,0.0152440792199908,0.0119525114613635,0.0124042900702598
"252","IRIS_313-12347",19.6,103.79528,0.00636179861427212,0.0158118239408447,0.0165627245220609,0.0242950096527256,0.0184671693696706,0.0110748993765582,0.0194803951723824,0.00946937849678979,0.018486429435968,0.016944923965592,0.010246469812498,0.0132355828621985,0.0176298295092994,0.0203575350364762,0.0221993528937282,0.0475181824876431,0.0159165163315691,0.0116847488723675,0.0119536462970524,0.025431097445097,0.00549321938531073
"253","IRIS_313-12348",21.08417,101.39361,0.0214926557848714,0.0131138686441493,0.0180007851707054,0.016385766821465,0.00709935477385561,0.0123244379519511,0.0055213193429727,0.00637833165364415,0.0137828895764255,0.00314968400089509,0.00624744135635249,0.00618409699830156,0.0047997489274854,0.016011829739438,0.00375365069974813,0.00864385301192201,0.00679362773613545,0.0179852057963289,0.0142854172295105,0.00908153064910841,0.00423185625890269
"254","IRIS_313-12349",20.90944,101.75889,0.0214926557848714,0.0131138686441493,0.0180007851707054,0.016385766821465,0.00709935477385561,0.0123244379519511,0.0055213193429727,0.00637833165364415,0.0137828895764255,0.00314968400089509,0.00624744135635249,0.00618409699830156,0.0047997489274854,0.016011829739438,0.00375365069974813,0.00864385301192201,0.00679362773613545,0.0179852057963289,0.0142854172295105,0.00908153064910841,0.00423185625890269
"255","IRIS_313-12350",20.65472,101.46722,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"256","IRIS_313-12352",19.96556,102.425,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"257","IRIS_313-12353",20.09361,103.35722,0.0211902183270499,0.0139318563097647,0.0185008632091635,0.023201957629271,0.00869206916995185,0.0108776813486197,0.0045531658606951,0.00754481268640377,0.0190031893915291,0.00476569879007821,0.00634218834023698,0.0209808460121901,0.00759631126266051,0.0255115294344706,0.00467921925896869,0.0190113121248687,0.00560729003155213,0.0187602182767006,0.0150294753991819,0.0162680865418575,0.00801449296756804
"258","IRIS_313-7883",-0.5275,120.04417,0.00282101592167431,0.00226572366584749,0.00329125855551574,0.00425071485286331,0.00103123734172677,0.00188440725110131,0.00470218533175413,0.00129021385049469,0.00190591002392657,0.0023921667724877,0.00443842661088957,0.00353156209915666,0.00225547619582928,0.00518977235024089,0.00650710642614552,0.00398482964621941,0.00107065288764257,0.00338307198526145,0.00602268109418688,0.00138358119728318,0.00244618599751279
"259","IRIS_313-7885",-8.455,115.07167,0.00470156823014366,0.0163596919193141,0.00506790042503596,0.0136557238688977,0.0132905274414956,0.0406083641946103,0.0138913282890505,0.016378630110925,0.0111730843351211,0.0158887618325581,0.00880876136060771,0.00592065684794824,0.0249337898580631,0.0166297481795496,0.0145179856547654,0.0129641975277207,0.0157477078195703,0.0167163560984499,0.0113911101437573,0.011215281718375,0.0143225993446439
"260","IRIS_313-8279",6,116.46667,0.00155573523614303,0.0124694882931631,0.00926883346573142,0.016973352376652,0.00869454977186158,0.0171626298636932,0.0149891020047044,0.00677756049368347,0.00960712815348899,0.00234190884547698,0.0165135123574815,0.0111287161584276,0.01682005998849,0.00978123078906824,0.00837341947065112,0.00526280444597066,0.00516106188288699,0.016809148233535,0.00920999169630152,0.00767130908535843,0.00949935554712902
"261","IRIS_313-8356",18.05222,121.43,0.00792913916786646,0.0294829097596958,0.00940055063495927,0.0107230095355532,0.00456334763605718,0.0101779111299195,0.00509115598063891,0.0209428791170758,0.0153943725599822,0.0170806027203246,0.0159277967815268,0.0195943314170887,0.00604481179767147,0.00475879225051487,0.00620638033765425,0.00482396617800153,0.0062038194820572,0.0187448944198588,0.0187762619237029,0.00361634580561756,0.015755846559598
"262","IRIS_313-8431",17.75,121.25,0.0111212730476904,0.0185539001036123,0.00578830537091156,0.0179607995295581,0.00902461300208216,0.0167552314864047,0.00217847840685937,0.020673330035631,0.0132766854417946,0.0132603733711516,0.0153280762973743,0.0202480552831215,0.0042938082052082,0.0187772418210411,0.0273291750681428,0.0045441906235884,0.00452874412392664,0.00719748127631152,0.0203397685917385,0.00342468440751726,0.00802321441757087
"263","IRIS_313-8436",0.70417,101.93361,0.0041929173428593,0.00319586317744147,0.000922198777853074,0.00293391596276129,0.00111894429502055,0.00172944801772081,0.00831910776507469,0.00112320163319451,0.00153800655816113,0.00709452450391384,0.000607444309091345,0.000542618652884304,0.00180275353826505,0.000942352306266304,0.000747835367805736,0.000551733947139672,0.00244241085866437,0.0188021536971243,0.00168175494928437,0.000579399181255898,0.00517648065819762
"264","IRIS_313-8439",2.03028,109.6425,0.0120128704521093,0.00726969554415744,0.00700331097955661,0.00796548108273233,0.00346306437103919,0.00786543215627016,0.00603225692434908,0.00808422174401128,0.00986046472713174,0.0067326548918984,0.00921606052880311,0.00296104182930987,0.00756329899019997,0.00560903451176938,0.00700487113226229,0.00815495064041618,0.0079405155559995,0.00786497251292884,0.0233902286990273,0.00664052142153842,0.00616221397861316
"265","IRIS_313-8486",27.66667,91.16667,0.115351866561119,0.024963749279568,0.0236394786256883,0.0452146022796576,0.015318193399129,0.0271791408762029,0.0284133575138597,0.0256997825357625,0.0270277179828451,0.0371488188445637,0.0250223277537947,0.0252697912825119,0.0219625355530033,0.0151704857596511,0.0436374150661445,0.0265313820590095,0.034110521879192,0.0464497745995227,0.0287005828390941,0.0251586468879819,0.0188671970912741
"266","IRIS_313-8565",18.96667,98.8,0.0104583413573482,0.0144897828445517,0.00770801462555868,0.0114584257814022,0.0261651280462322,0.0137513017980753,0.00477677829061934,0.00420454301670904,0.0113970184006856,0.0118746522890339,0.011665608551881,0.0117224753019101,0.00422896850291128,0.00352900038604568,0.0116848640626996,0.0192671971893891,0.0114950161505724,0.00710791310485687,0.0152440792199908,0.0119525114613635,0.0124042900702598
"267","IRIS_313-8578",21.66667,103.16667,0.0214926557848714,0.0131138686441493,0.0180007851707054,0.016385766821465,0.00709935477385561,0.0123244379519511,0.0055213193429727,0.00637833165364415,0.0137828895764255,0.00314968400089509,0.00624744135635249,0.00618409699830156,0.0047997489274854,0.016011829739438,0.00375365069974813,0.00864385301192201,0.00679362773613545,0.0179852057963289,0.0142854172295105,0.00908153064910841,0.00423185625890269
"268","IRIS_313-8580",13.03944,101.49194,0.0155830651587586,0.0071405410723634,0.0163625289906447,0.01567951709352,0.0159311127045066,0.00306043658451752,0.0159006354206844,0.00667737178564057,0.00466316891880614,0.0060274059983813,0.00754169186825744,0.00445364213378816,0.0141180149050641,0.0260467243708385,0.00584877556247657,0.0158216955152171,0.00666812306521174,0.0070125222978159,0.0116345788490468,0.00599456221137422,0.00490286987500931
"269","IRIS_313-8594",13.91667,121.08333,0.0148263173517851,0.0154913938412069,0.0102434856520834,0.00202968422667151,0.0078126709870811,0.00176811910456558,0.00946244634230859,0.0156659761830421,0.00344450030265094,0.0071264029794988,0.00945547490824847,0.0138501960467803,0.0112503711663179,0.0103263383134399,0.0115356738813072,0.0113475100604607,0.00155614535182794,0.0152457142597717,0.016305170798666,0.014365880713896,0.0129591286402103
"270","IRIS_313-8599",13.03944,101.49194,0.0157811474549765,0.00780706018892561,0.0165469996592268,0.0159288241511396,0.0158367620314243,0.00261582768677272,0.0158240756243608,0.00725901905716241,0.00556891221508588,0.0067816387562222,0.00811613727511116,0.00538777947109364,0.0147319352785648,0.0266366612589354,0.00662330809057481,0.01601615438171,0.00737004595159846,0.00768764746405602,0.0120925107926398,0.00675459281969897,0.00577719550521105
"271","IRIS_313-8626",2.47583,114.28583,0.00371801690004878,0.00408348865783037,0.00355658013049052,0.00121059122755801,0.00249728385170739,0.00380262154228116,0.0240055029552153,0.00290701686461724,0.00414929819162639,0.00125704370938226,0.000797026352509733,0.00192634561676868,0.00126009805795124,0.00235692567433759,0.00633949744983004,0.00593669812908831,0.00109335158421496,0.0034526281332354,0.00291860305918356,0.00438525035279428,0.00279086037272453
"272","IRIS_313-8637",27.26667,91.36667,0.0509698472737342,0.0529337957500384,0.0506878505265606,0.0772699629360867,0.0221543962376829,0.0393046700404396,0.0416277026706127,0.08441019626158,0.0272143823857439,0.0713054460650191,0.0270547603599466,0.04381739326703,0.027240866050515,0.078930072685,0.0310189892023096,0.0857802256855305,0.00908031624853333,0.0411205990398544,0.0840427190326133,0.0405985446397756,0.0276145816681059
"273","IRIS_313-8735",20.43333,105.41667,0.00631750656729539,0.0159290453970325,0.0159781150174328,0.0242967647371805,0.0184160514134123,0.0109880768859636,0.0194941226553238,0.0093121617615714,0.0184075356943401,0.0168768905079333,0.010195321650797,0.0134736521842618,0.017651384685408,0.0203791519724707,0.0222484946511653,0.0475156851117764,0.015931024862138,0.0118349046086637,0.0119413820981757,0.0254382348225391,0.00547774121904336
"274","IRIS_313-8755",34.78389,134.37528,0.00909846992921106,0.0057967637058754,0.00540836521528341,0.00477205238183216,0.00567255663304888,0.0139062660448185,0.00411803299479,0.00484272170789339,0.00677975749210843,0.00731496433715524,0.00509192170732602,0.0225054948390674,0.00485389191387033,0.00409056745057918,0.00784325226670252,0.0265390625304206,0.00277869364743419,0.00753485373070756,0.0224011823512276,0.0107429590838911,0.0224138046378568
"275","IRIS_313-8815",27.45,89.46667,0.115351374692151,0.0249643236001415,0.0236381842389796,0.0451975016210761,0.0153182051736064,0.0271839737567369,0.0284122820070484,0.0256985713234592,0.0270265871801253,0.0371475819505025,0.0250194849696058,0.025268576621408,0.0219627460866967,0.0151684205777472,0.0436362756196387,0.0265323427919283,0.0341096006078415,0.046448646182493,0.0287077809926803,0.0251600050893712,0.0188691455541244
