"","Accession","Latitude","Longitude","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19"
"1","IRGC_117276",35.859167,127.335556,0.0721244108395824,0.113077763554832,0.0952291394647027,0.0993495110491075,0.0760981783635974,0.0661756159069726,0.0710744074266586,0.0407635328019087,0.01878685753672,0.0220967127566134,0.014450494978521,0.0252390345861927,0.0115643463200805,0.010543998990679,0.0222042019069929
"2","IRGC_121705",13.111389,121.047222,0.00168341275179486,0.00752265524525888,0.0144570407914082,0.00843122227419429,0.0142078534125723,0.0119341208626084,0.0110875261681185,0.0153758780236716,0.00470695843783089,0.00656696790484437,0.00665316961747969,0.0165572832800271,0.00550439164779609,0.00709347181779024,0.00951580477705478
"3","IRGC_122298",-4.8133889,104.7520944,0.0117949728824919,0.0104751188734942,0.0152104631452873,0.0103473162358694,0.00722465307635116,0.0063202064783806,0.0047285683620031,0.00220045179139571,0.00822492871305476,0.00108968281193933,0.00589175168322061,0.00411583128223646,0.00642568817497945,0.00438783673044657,0.00305918086064429
"4","IRGC_16800",16.472778,106.660556,0.0137570934132185,0.0326094203099225,0.031053906290586,0.0126519741505336,0.0131495678480143,0.0115514326479959,0.0163506848571472,0.00298617927432499,0.0035610013512658,0.0113055646849243,0.0076140679190283,0.0139316740621794,0.00489710631298161,0.00621693998980025,0.00850779645000561
"5","IRGC_16872",16.472778,106.660556,0.0137570934132185,0.0326094203099225,0.031053906290586,0.0126519741505336,0.0131495678480143,0.0115514326479959,0.0163506848571472,0.00298617927432499,0.0035610013512658,0.0113055646849243,0.0076140679190283,0.0139316740621794,0.00489710631298161,0.00621693998980025,0.00850779645000561
"6","IRGC_24224",13.039444,101.491944,0.00560999262063046,0.0214501617059722,0.0178198105887824,0.0197600901956418,0.0147209870103117,0.00572762952024527,0.0150412008939587,0.00655399759411214,0.00405582590175982,0.00197401309937272,0.00210805434838917,0.00620992156507055,0.00936014354589733,0.00389106724157686,0.00625735210303162
"7","IRGC_27716",18.78333,99,0.0150153767922226,0.0360287871493513,0.031368476451667,0.0155623767166653,0.0161668037730434,0.00871387883038057,0.00810058721987825,0.0079203802071893,0.0293819504864093,0.00557185287719893,0.00898992642436563,0.0142472366528928,0.0084095306806517,0.0103198232897872,0.00669468259598563
"8","IRGC_27748",13.533056,100.958056,0.00412367977304564,0.0346969659848167,0.035772967763325,0.0216287363698499,0.0191309388627917,0.0095284826990404,0.0189570637460607,0.0156791030785373,0.00640764035058522,0.00446661657622343,0.00586298559495412,0.0113014254176259,0.0112825853115723,0.0116088693177477,0.00897274879091582
"9","IRGC_27762",13.039444,101.491944,0.00570116940881964,0.021321757240039,0.0147904280563887,0.0162504645140453,0.0118553339055955,0.00569856931531266,0.0132212605475167,0.00633330496826182,0.0041111839714054,0.00186565807758328,0.0019989303141133,0.00614110978615631,0.00883965292985586,0.00389415811371549,0.00619003011896392
"10","IRGC_30238",13.039444,101.491944,0.00570116940881964,0.021321757240039,0.0147904280563887,0.0162504645140453,0.0118553339055955,0.00569856931531266,0.0132212605475167,0.00633330496826182,0.0041111839714054,0.00186565807758328,0.0019989303141133,0.00614110978615631,0.00883965292985586,0.00389415811371549,0.00619003011896392
