"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"113","IS19041",11.18999958,24.14999962,0.0079246046330611,0.00863864024404423,0.00623499428179716,0.00935596378354895,0.00189774614889944,0.0093062166475635,0.0102162119213559,0.00292980772754192,0.00646124292577402,0.00930571734846103,0.00283290407791501,0.00937319508575373,0.00232388838673075,0.00945840434902806,0.00931992192645496,0.00275875692258069,0.00237163764420637,0.0100300731771082,0.00206020031198136,0.00786815371381813,0.00793489868888102
"114","IS19126",11.18999958,24.14999962,0.0079246046330611,0.00863864024404423,0.00623499428179716,0.00935596378354895,0.00189774614889944,0.0093062166475635,0.0102162119213559,0.00292980772754192,0.00646124292577402,0.00930571734846103,0.00283290407791501,0.00937319508575373,0.00232388838673075,0.00945840434902806,0.00931992192645496,0.00275875692258069,0.00237163764420637,0.0100300731771082,0.00206020031198136,0.00786815371381813,0.00793489868888102
"115","IS19132",11.18999958,24.14999962,0.0079246046330611,0.00863864024404423,0.00623499428179716,0.00935596378354895,0.00189774614889944,0.0093062166475635,0.0102162119213559,0.00292980772754192,0.00646124292577402,0.00930571734846103,0.00283290407791501,0.00937319508575373,0.00232388838673075,0.00945840434902806,0.00931992192645496,0.00275875692258069,0.00237163764420637,0.0100300731771082,0.00206020031198136,0.00786815371381813,0.00793489868888102
"116","IS19153",11.18999958,24.14999962,0.0079246046330611,0.00863864024404423,0.00623499428179716,0.00935596378354895,0.00189774614889944,0.0093062166475635,0.0102162119213559,0.00292980772754192,0.00646124292577402,0.00930571734846103,0.00283290407791501,0.00937319508575373,0.00232388838673075,0.00945840434902806,0.00931992192645496,0.00275875692258069,0.00237163764420637,0.0100300731771082,0.00206020031198136,0.00786815371381813,0.00793489868888102
"117","IS19262",11.18999958,24.14999962,0.0079246046330611,0.00863864024404423,0.00623499428179716,0.00935596378354895,0.00189774614889944,0.0093062166475635,0.0102162119213559,0.00292980772754192,0.00646124292577402,0.00930571734846103,0.00283290407791501,0.00937319508575373,0.00232388838673075,0.00945840434902806,0.00931992192645496,0.00275875692258069,0.00237163764420637,0.0100300731771082,0.00206020031198136,0.00786815371381813,0.00793489868888102
"118","IS19477",4.090000153,30.68000031,0.0120824066499004,0.00460170514158062,0.00612779660028172,0.00459551711303718,0.00348715595011313,0.00372931373851204,0.00756570514513782,0.00360309942865112,0.004686189356922,0.00353840236044942,0.00313321331892424,0.00355166926253829,0.00437336484307236,0.00360636069781153,0.00431247070357705,0.00428134560907436,0.0046189434383902,0.00451907372272601,0.0138188067280089,0.0261809659076148,0.00349473618302124
"119","IS19485",5.230000019,30.13999939,0.0120824066499004,0.00460170514158062,0.00612779660028172,0.00459551711303718,0.00348715595011313,0.00372931373851204,0.00756570514513782,0.00360309942865112,0.004686189356922,0.00353840236044942,0.00313321331892424,0.00355166926253829,0.00437336484307236,0.00360636069781153,0.00431247070357705,0.00428134560907436,0.0046189434383902,0.00451907372272601,0.0138188067280089,0.0261809659076148,0.00349473618302124
"120","IS19494",8.529999733,29.10000038,0.00761124867935088,0.00349756707063128,0.00988508596763195,0.00209509127624114,0.0111026439338169,0.00231670005082815,0.0119720066986528,0.011334174111359,0.0119829451763516,0.0112739537050566,0.000770968567391224,0.000964649655173414,0.0103776675894113,0.0112917740528596,0.000481594750159086,0.00591232974354646,0.000732934517416831,0.0117547069625377,0.00796280224771525,0.00940520096131616,0.00638886118889806
"121","IS19507",5.349999905,27.27000046,0.00602652218393964,0.00133888099209898,0.00409749221624163,0.00417762599503268,0.000506359049075949,0.00114969143062294,0.0201509507271556,0.00144625689832308,0.00185781113660883,0.00513348578895469,0.00249378076480348,0.0018368851825282,0.0039890066034932,0.00192445091730111,0.000146104841840082,0.00267071338407474,0.00201940784279851,0.00160058508643909,0.00400017165918377,0.00192006185279994,0.0010625594727072
"122","IS19513",4.849999905,31.61000061,0.0163049368653359,0.0167300581399528,0.0111395574830438,0.0160330722467226,0.0113875553545693,0.0109478457630772,0.00980142925572272,0.0139619695718169,0.0111835294873646,0.0111722868215885,0.0107135327247261,0.0141535580568391,0.015880325433797,0.015012040048823,0.00925680611899284,0.00740085582676405,0.00694695066762694,0.0223897746565769,0.0245067512114101,0.0245869938000715,0.0068168891061563
