"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"114","FT226",31.78,35.22,0.0467269856640722,0.00465570208210757,0.0139283286614457,0.00397268738197608,0.00779976174247197,0.00850842869834551,0.00327265730472725,0.0048651234651523,0.01179101493455,0.00988642387162402,0.0075765218620438,0.00418924405367099,0.0103539626347684,0.00773410653161866,0.00248864317911918,0.00813053941603279,0.00800902034269331,0.00432976314504818,0.00962281250366213,0.00254240119240703,0.006281468672077
"115","HOR10152",26.23,14.88,0.0661297553394585,0.0137838033797695,0.0227081455667006,0.0190628897076165,0.0153189735826627,0.0129087676131366,0.00501547761412514,0.0169515285329802,0.0170956629204029,0.0213864545776641,0.00718125115286024,0.0059883562885431,0.00715835406843756,0.0127417785252096,0.00259656530164112,0.0133764818858344,0.00691931279842154,0.0170561042518789,0.0271943229385794,0.050927244124009,0.00461186337828708
"116","HOR8827",49.63,20.6,0.0392272965622822,0.00496479312366724,0.0044199323748814,0.00958669334158158,0.00438929990259929,0.00273848438196897,0.00397199866056837,0.00250855567432831,0.00327529095666387,0.00270182256748143,0.00554618996710387,0.00365998658931923,0.00293308833750077,0.00352528025020049,0.00346323405604001,0.00680109543085565,0.00420756034116454,0.008705557947568,0.00674026360401378,0.00610147822774531,0.00242354829214366
"117","HOR1463",35.91,71.31,0.0544857925681704,0.0261471263380621,0.0102017734743189,0.00870163564709639,0.00912636413223953,0.0106407525501693,0.00889240412669893,0.0133383161960594,0.0116262822477389,0.00880874954513712,0.0113599081651494,0.0100622410420516,0.00948141382872855,0.00757496488167803,0.0256897784150612,0.010907557687746,0.00964069582319955,0.0142469095582275,0.0119003768099182,0.008195683098243,0.010338018474671
"118","HOR6360",7.47,36.88,0.035206665142004,0.038435333439517,0.0204837494341295,0.025462203769182,0.00575889496534286,0.0121049028888828,0.0044696746528853,0.0121158105525302,0.00581185784399085,0.01498279743324,0.0294674191959291,0.0165389047609109,0.00433502272276976,0.0212695282256384,0.00705113006496584,0.0178308301039514,0.0157928638936937,0.0161833492752443,0.0218229895809289,0.0267755763170584,0.00791368807608035
"119","BCC126",31.37,-5.79,0.0496379820225597,0.0297963748224357,0.0418443882053737,0.0438094635114357,0.0416363644939453,0.0374350809914626,0.0420238384398243,0.0238257090889141,0.0441111617417,0.0162911419557946,0.0183809260536264,0.0375384533286276,0.0442213216672923,0.00920082831772682,0.0283972405852154,0.038639807258614,0.0442528971679212,0.0220860651304383,0.0320387357464555,0.00633856973968181,0.0159025054956661
"120","BCC003",34.63,65.75,0.0685630140674725,0.0155871912618148,0.00640766187137332,0.0063209712651738,0.0069878674218659,0.00517058779223065,0.00865704325022741,0.0074437394153232,0.00544417092795917,0.00931789717610598,0.00945845605158264,0.00809491979803758,0.007949091189228,0.0156732198538773,0.0202712920991461,0.00554202665606301,0.00737888383783879,0.00594982082563422,0.00546026792971129,0.00793112828175977,0.00561216852539693
"121","BCC167",22.67,57.33,0.0334606678683385,0.016554118655619,0.0450923800898468,0.0605604294045729,0.0172919686977527,0.0445504835548546,0.054099232406463,0.0109319746975071,0.00895363959348833,0.00741144728668895,0.0148697871127488,0.0417904598992222,0.0528683954738516,0.0623776787932759,0.0139091912079496,0.0174147234999438,0.0135775129458096,0.0134624513107412,0.0193185876496292,0.0142751402376559,0.0161010803490532
"122","BCC182",36.3,73.37,0.0464931493819409,0.0250275893695877,0.00578528076772534,0.00637014464170432,0.00688769661842025,0.00979498952864668,0.00875066175672129,0.00826012489351806,0.00888221118216896,0.0103009322019577,0.00771890201629136,0.0080145794453114,0.00878458857742839,0.0195793911097646,0.005932323844458,0.00729381061497601,0.0048283206259153,0.0255516570452866,0.022586064241963,0.0075248104214838,0.00517762463609348
"123","BCC197",36.12,36.46,0.0679229207663122,0.0111632348283692,0.0143785749750222,0.0169227413411289,0.0188310018003257,0.0216478174678646,0.0229970745453974,0.0111144126720945,0.0250877849413001,0.0295615586139529,0.0132732379485312,0.0206285999678612,0.0274763873645918,0.0145216539963621,0.00860916454509698,0.0276424707463909,0.00465212770076376,0.0194068057459425,0.018200500495732,0.0142974355480685,0.0199335781696875
