"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"387","IRIS_313-11850",2.03028,109.6425,0.00688720665908953,0.0130958795288927,0.00576417854749384,0.00426725144658787,0.00226014006006523,0.00581626171222636,0.00390363620721131,0.00364831659655319,0.0119625065418294,0.00414759805549045,0.00608268477512078,0.00212526209795434,0.00327067186166027,0.00412402535994264,0.00437819312092419,0.00494733706634602,0.00324052517755085,0.00321145413175132,0.0223294252907971,0.0034761286184805,0.00419432628415561
"388","IRIS_313-11852",22.96222,113.48722,0.00631690089130358,0.00459303325550306,0.0162034941741924,0.00441323125039004,0.00141359575310318,0.00681228625088882,0.00838721196345126,0.00966506475597462,0.00515537045673585,0.00432720849022533,0.0144482836184569,0.00556485316617679,0.00216173078985344,0.011857056632526,0.00257350973792131,0.00149988174158037,0.00437862377988447,0.00619401032072709,0.0216940822128369,0.0041268828855238,0.00555714852103627
"389","IRIS_313-11853",22.96222,113.48722,0.00631690089130358,0.00459303325550306,0.0162034941741924,0.00441323125039004,0.00141359575310318,0.00681228625088882,0.00838721196345126,0.00966506475597462,0.00515537045673585,0.00432720849022533,0.0144482836184569,0.00556485316617679,0.00216173078985344,0.011857056632526,0.00257350973792131,0.00149988174158037,0.00437862377988447,0.00619401032072709,0.0216940822128369,0.0041268828855238,0.00555714852103627
"390","IRIS_313-11893",22.50222,104.31583,0.00425802889107309,0.0134717899481443,0.00665006227223976,0.00546833165720621,0.0171330452630443,0.00638735640898415,0.014058370192401,0.00530268159682125,0.0050216666367524,0.00797430312490387,0.00847221058290872,0.0123594748912137,0.00573283920354859,0.0166442207774522,0.0038383603630404,0.0105055839147551,0.00440712099368716,0.004783200180322,0.0120560522649247,0.00915153959591202,0.008581869627197
"391","IRIS_313-11894",22.38,104.15944,0.00425802889107309,0.0134717899481443,0.00665006227223976,0.00546833165720621,0.0171330452630443,0.00638735640898415,0.014058370192401,0.00530268159682125,0.0050216666367524,0.00797430312490387,0.00847221058290872,0.0123594748912137,0.00573283920354859,0.0166442207774522,0.0038383603630404,0.0105055839147551,0.00440712099368716,0.004783200180322,0.0120560522649247,0.00915153959591202,0.008581869627197
"392","IRIS_313-11895",16.47278,106.66056,0.0119330999915675,0.0214787662137475,0.0130342551195731,0.00605791620140378,0.0226065528757435,0.0156365173016029,0.004186212287459,0.00741904936297698,0.00819080575809175,0.0107397050333741,0.00449233636616659,0.00808926748674579,0.0146010852965055,0.00470735947065075,0.00463079645636256,0.0112012814777622,0.00604802384605165,0.00723370007895038,0.0141147421866586,0.0245622644162443,0.00700407893872955
"393","IRIS_313-11896",16.47278,106.66056,0.0119330999915675,0.0214787662137475,0.0130342551195731,0.00605791620140378,0.0226065528757435,0.0156365173016029,0.004186212287459,0.00741904936297698,0.00819080575809175,0.0107397050333741,0.00449233636616659,0.00808926748674579,0.0146010852965055,0.00470735947065075,0.00463079645636256,0.0112012814777622,0.00604802384605165,0.00723370007895038,0.0141147421866586,0.0245622644162443,0.00700407893872955
"394","IRIS_313-11918",24.25,81.08333,0.0157695616067546,0.00897364545250818,0.0273800892541121,0.00672605829570374,0.0182898011181697,0.0103672963122439,0.00896544977722379,0.00920456380497625,0.0055420847633077,0.00952255438149969,0.0134707423951405,0.00986924684328565,0.0062322457532063,0.0188334591874671,0.00360138682627963,0.0106186916986128,0.0119666338669604,0.0176541293158313,0.018586510807809,0.0116123960635128,0.0062728544856606
"395","IRIS_313-11919",23.98333,80.33333,0.0157695616067546,0.00897364545250818,0.0273800892541121,0.00672605829570374,0.0182898011181697,0.0103672963122439,0.00896544977722379,0.00920456380497625,0.0055420847633077,0.00952255438149969,0.0134707423951405,0.00986924684328565,0.0062322457532063,0.0188334591874671,0.00360138682627963,0.0106186916986128,0.0119666338669604,0.0176541293158313,0.018586510807809,0.0116123960635128,0.0062728544856606
"396","IRIS_313-11920",13.54889,101.61583,0.00548014224139854,0.0241086505564309,0.00709593833672863,0.00640183285406082,0.00879052830400445,0.0083782022047575,0.00598082843459934,0.00678932405340293,0.0055470922775345,0.00455929695747641,0.00586085257209388,0.00619131676827862,0.00453648914510058,0.0223415108258816,0.00851050324403234,0.00795837751350144,0.00374397287952316,0.0046584453911881,0.0104461144194044,0.00419790010411626,0.00665852577431647
