,Accession,Latitude,Longitude,CLM_grid,avg_soil_file,maturity_days_1,maturity_days_2,maturity_days_3,maturity_days_4,maturity_days_5,maturity_days_6,maturity_days_7,maturity_days_8,maturity_days_9,maturity_days_10,maturity_days_11,maturity_days_12,maturity_days_13,maturity_days_14,maturity_days_15,maturity_days_16,maturity_days_17,maturity_days_18,maturity_days_19,maturity_days_20,maturity_days_21,water_cum_adj_1,water_cum_adj_2,water_cum_adj_3,water_cum_adj_4,water_cum_adj_5,water_cum_adj_6,water_cum_adj_7,water_cum_adj_8,water_cum_adj_9,water_cum_adj_10,water_cum_adj_11,water_cum_adj_12,water_cum_adj_13,water_cum_adj_14,water_cum_adj_15,water_cum_adj_16,water_cum_adj_17,water_cum_adj_18,water_cum_adj_19,water_cum_adj_20,water_cum_adj_21,water_veg_1,water_veg_2,water_veg_3,water_veg_4,water_veg_5,water_veg_6,water_veg_7,water_veg_8,water_veg_9,water_veg_10,water_veg_11,water_veg_12,water_veg_13,water_veg_14,water_veg_15,water_veg_16,water_veg_17,water_veg_18,water_veg_19,water_veg_20,water_veg_21,water_repro_adj_1,water_repro_adj_2,water_repro_adj_3,water_repro_adj_4,water_repro_adj_5,water_repro_adj_6,water_repro_adj_7,water_repro_adj_8,water_repro_adj_9,water_repro_adj_10,water_repro_adj_11,water_repro_adj_12,water_repro_adj_13,water_repro_adj_14,water_repro_adj_15,water_repro_adj_16,water_repro_adj_17,water_repro_adj_18,water_repro_adj_19,water_repro_adj_20,water_repro_adj_21,tmpavg_cum_adj_1,tmpavg_cum_adj_2,tmpavg_cum_adj_3,tmpavg_cum_adj_4,tmpavg_cum_adj_5,tmpavg_cum_adj_6,tmpavg_cum_adj_7,tmpavg_cum_adj_8,tmpavg_cum_adj_9,tmpavg_cum_adj_10,tmpavg_cum_adj_11,tmpavg_cum_adj_12,tmpavg_cum_adj_13,tmpavg_cum_adj_14,tmpavg_cum_adj_15,tmpavg_cum_adj_16,tmpavg_cum_adj_17,tmpavg_cum_adj_18,tmpavg_cum_adj_19,tmpavg_cum_adj_20,tmpavg_cum_adj_21,tmpavg_veg_1,tmpavg_veg_2,tmpavg_veg_3,tmpavg_veg_4,tmpavg_veg_5,tmpavg_veg_6,tmpavg_veg_7,tmpavg_veg_8,tmpavg_veg_9,tmpavg_veg_10,tmpavg_veg_11,tmpavg_veg_12,tmpavg_veg_13,tmpavg_veg_14,tmpavg_veg_15,tmpavg_veg_16,tmpavg_veg_17,tmpavg_veg_18,tmpavg_veg_19,tmpavg_veg_20,tmpavg_veg_21,tmpavg_repro_adj_1,tmpavg_repro_adj_2,tmpavg_repro_adj_3,tmpavg_repro_adj_4,tmpavg_repro_adj_5,tmpavg_repro_adj_6,tmpavg_repro_adj_7,tmpavg_repro_adj_8,tmpavg_repro_adj_9,tmpavg_repro_adj_10,tmpavg_repro_adj_11,tmpavg_repro_adj_12,tmpavg_repro_adj_13,tmpavg_repro_adj_14,tmpavg_repro_adj_15,tmpavg_repro_adj_16,tmpavg_repro_adj_17,tmpavg_repro_adj_18,tmpavg_repro_adj_19,tmpavg_repro_adj_20,tmpavg_repro_adj_21,cold_cum_adj_1,cold_cum_adj_2,cold_cum_adj_3,cold_cum_adj_4,cold_cum_adj_5,cold_cum_adj_6,cold_cum_adj_7,cold_cum_adj_8,cold_cum_adj_9,cold_cum_adj_10,cold_cum_adj_11,cold_cum_adj_12,cold_cum_adj_13,cold_cum_adj_14,cold_cum_adj_15,cold_cum_adj_16,cold_cum_adj_17,cold_cum_adj_18,cold_cum_adj_19,cold_cum_adj_20,cold_cum_adj_21,cold_veg_1,cold_veg_2,cold_veg_3,cold_veg_4,cold_veg_5,cold_veg_6,cold_veg_7,cold_veg_8,cold_veg_9,cold_veg_10,cold_veg_11,cold_veg_12,cold_veg_13,cold_veg_14,cold_veg_15,cold_veg_16,cold_veg_17,cold_veg_18,cold_veg_19,cold_veg_20,cold_veg_21,cold_repro_adj_1,cold_repro_adj_2,cold_repro_adj_3,cold_repro_adj_4,cold_repro_adj_5,cold_repro_adj_6,cold_repro_adj_7,cold_repro_adj_8,cold_repro_adj_9,cold_repro_adj_10,cold_repro_adj_11,cold_repro_adj_12,cold_repro_adj_13,cold_repro_adj_14,cold_repro_adj_15,cold_repro_adj_16,cold_repro_adj_17,cold_repro_adj_18,cold_repro_adj_19,cold_repro_adj_20,cold_repro_adj_21,solar_cum_adj_1,solar_cum_adj_2,solar_cum_adj_3,solar_cum_adj_4,solar_cum_adj_5,solar_cum_adj_6,solar_cum_adj_7,solar_cum_adj_8,solar_cum_adj_9,solar_cum_adj_10,solar_cum_adj_11,solar_cum_adj_12,solar_cum_adj_13,solar_cum_adj_14,solar_cum_adj_15,solar_cum_adj_16,solar_cum_adj_17,solar_cum_adj_18,solar_cum_adj_19,solar_cum_adj_20,solar_cum_adj_21,solar_veg_1,solar_veg_2,solar_veg_3,solar_veg_4,solar_veg_5,solar_veg_6,solar_veg_7,solar_veg_8,solar_veg_9,solar_veg_10,solar_veg_11,solar_veg_12,solar_veg_13,solar_veg_14,solar_veg_15,solar_veg_16,solar_veg_17,solar_veg_18,solar_veg_19,solar_veg_20,solar_veg_21,solar_repro_adj_1,solar_repro_adj_2,solar_repro_adj_3,solar_repro_adj_4,solar_repro_adj_5,solar_repro_adj_6,solar_repro_adj_7,solar_repro_adj_8,solar_repro_adj_9,solar_repro_adj_10,solar_repro_adj_11,solar_repro_adj_12,solar_repro_adj_13,solar_repro_adj_14,solar_repro_adj_15,solar_repro_adj_16,solar_repro_adj_17,solar_repro_adj_18,solar_repro_adj_19,solar_repro_adj_20,solar_repro_adj_21,canopy_cum_adj_1,canopy_cum_adj_2,canopy_cum_adj_3,canopy_cum_adj_4,canopy_cum_adj_5,canopy_cum_adj_6,canopy_cum_adj_7,canopy_cum_adj_8,canopy_cum_adj_9,canopy_cum_adj_10,canopy_cum_adj_11,canopy_cum_adj_12,canopy_cum_adj_13,canopy_cum_adj_14,canopy_cum_adj_15,canopy_cum_adj_16,canopy_cum_adj_17,canopy_cum_adj_18,canopy_cum_adj_19,canopy_cum_adj_20,canopy_cum_adj_21,canopy_veg_1,canopy_veg_2,canopy_veg_3,canopy_veg_4,canopy_veg_5,canopy_veg_6,canopy_veg_7,canopy_veg_8,canopy_veg_9,canopy_veg_10,canopy_veg_11,canopy_veg_12,canopy_veg_13,canopy_veg_14,canopy_veg_15,canopy_veg_16,canopy_veg_17,canopy_veg_18,canopy_veg_19,canopy_veg_20,canopy_veg_21,canopy_repro_adj_1,canopy_repro_adj_2,canopy_repro_adj_3,canopy_repro_adj_4,canopy_repro_adj_5,canopy_repro_adj_6,canopy_repro_adj_7,canopy_repro_adj_8,canopy_repro_adj_9,canopy_repro_adj_10,canopy_repro_adj_11,canopy_repro_adj_12,canopy_repro_adj_13,canopy_repro_adj_14,canopy_repro_adj_15,canopy_repro_adj_16,canopy_repro_adj_17,canopy_repro_adj_18,canopy_repro_adj_19,canopy_repro_adj_20,canopy_repro_adj_21
5,IRGC_117276,35.859167,127.335556,35.1Nx127.5E,Rice_v20_sg_avg_184494.soil,141,150,142,140,141,137,144,141,137,136,136,146,136,149,138,137,141,136,146,145,140,14.843139,2.366911,595.199455,633.929962,282.20571,640.744157,2.984164,84.238036,1196.646035,199.935376,1152.182249,55.561607,1614.750793,183.884236,99.302481,2938.332854,3.178709,159.061717,27.659112,72.763104,349.53036,14.843139,2.366911,88.308479,115.079931,23.567516,89.658192,2.984164,84.238036,223.25,138.957901,109.437624,42.593513,225.689942,93.611092,99.302481,1755.80585,3.178709,0,10.877084,72.763104,349.53036,0,0,506.890976,518.850031,258.638194,551.085965,0,0,973.396035,60.977475,1042.744625,12.968094,1389.060851,90.273144,0,1182.527004,0,159.061717,16.782028,0,0,3026.86,3054.66,3039.72,3015.82,3023.09,3019.03,3046.52,3035.33,3014.97,3003.74,3001.2,3055.85,3005.98,3063.93,3008.81,3038.2,3008.64,3006.56,3044.01,3051.24,3026.17,1949.65,1989.68,1962.09,1975.92,1967.75,1934.45,1988.59,1957.5,1944.24,1957.31,1953,1959.28,1945.77,1996.41,1947.53,1965.93,1962.66,1947.82,1989.92,1990.79,1945.82,1077.21,1064.98,1077.63,1039.9,1055.34,1084.58,1057.93,1077.83,1070.73,1046.43,1048.2,1096.57,1060.21,1067.52,1061.28,1072.27,1045.98,1058.74,1054.09,1060.45,1080.35,2787,2856.5,2832.11,2785.13,2792.59,2800.23,2836.39,2820.28,2779.72,2825.96,2779.46,2846.66,2769.44,2805.85,2771.02,2775.27,2793.11,2784.7,2803.04,2792.59,2816.63,1768.86,1835.49,1829.52,1809.1,1801.04,1794.13,1821.03,1787.82,1777.65,1816.17,1790.9,1812.43,1784.2,1803.65,1769.88,1776.26,1810.22,1791.52,1814.65,1802.07,1802.45,1018.14,1021.01,1002.59,976.03,991.55,1006.1,1015.36,1032.46,1002.07,1009.79,988.56,1034.23,985.24,1002.2,1001.14,999.01,982.89,993.18,988.39,990.52,1014.18,2007.836,1728.14,1879.875,2078.253,1897.684,1948.04,1759.898,1989.337,2177.304,1557.564,1990.398,1756.324,2088.604,2133.317,2175.049,2302.876,1780.383,1933.3,2108.433,2168.276,1854.389,1477.534,1280.225,1236.592,1447.868,1292.157,1249.667,1318.872,1558.263,1481.969,1198.686,1335.956,1238.509,1410.576,1544.015,1562.307,1704.47,1188.858,1265.608,1517.484,1491.848,1306.555,530.302,447.915,643.283,630.385,605.527,698.373,441.026,431.074,695.335,358.878,654.442,517.815,678.028,589.302,612.742,598.406,591.525,667.692,590.949,676.428,547.834,971.6016197,855.469073,791.3299298,1100.581172,965.2576791,1142.503883,856.5453658,894.0510935,1233.983138,819.6371098,1152.896966,840.6329676,1170.289894,1018.5489,1137.209623,1343.215411,928.1231066,1129.285791,1039.857762,1103.413528,1030.301468,564.8022638,476.3590636,391.5143967,553.8096027,493.8532395,564.118165,497.5873557,582.2374761,653.9729241,544.9986189,621.4686656,484.3929397,644.2514783,527.8583035,627.1416695,846.325658,436.2083304,552.3574015,559.1397257,551.506572,600.604328,406.7993559,379.1100094,399.8155331,546.7715689,471.4044396,578.3857182,358.9580101,311.8136174,580.0102136,274.6384909,531.4283,356.2400279,526.0384159,490.6905964,510.0679535,496.8897528,491.9147762,576.9283893,480.718036,551.9069556,429.69714
12,IRGC_121705,13.111389,121.047222,12.3Nx120.0E,Rice_v10_sg_avg_232863.soil,116,113,116,111,113,114,111,111,114,112,112,113,113,112,112,116,113,112,117,112,112,1229.732803,0,2143.279894,197.791258,2102.023685,302.53009,370.363692,4.625675,182.438853,34.739427,22.905066,1021.883529,706.059115,397.191898,17.394721,1012.075825,0,3.312152,1443.089456,0,8.356857,1187.027804,0,1728.192098,197.791258,1553.718267,302.53009,370.363692,4.625675,182.438853,34.739427,10.559,1021.883529,706.059115,397.191898,17.394721,1012.075825,0,3.312152,1443.089456,0,8.356857,42.704999,0,415.087796,0,548.305418,0,0,0,0,0,12.346066,0,0,0,0,0,0,0,0,0,0,2890.16,2867.44,2904,2874.99,2875.98,2878.28,2885.73,2857.71,2886.1,2866.95,2862.78,2881.3,2860.24,2882.51,2874.03,2904.45,2863.98,2854.32,2901.09,2863.94,2850.71,1855.13,1848.39,1876.29,1835.8,1867.28,1833.3,1837.28,1843.77,1851.93,1836.84,1840.46,1845.02,1834.14,1843.34,1838.67,1871.44,1838.64,1824.59,1854.22,1850.95,1847.39,1035.03,1019.05,1027.71,1039.19,1008.7,1044.98,1048.45,1013.94,1034.17,1030.11,1022.32,1036.28,1026.1,1039.17,1035.36,1033.01,1025.34,1029.73,1046.87,1012.99,1003.32,2842.64,2832,2849.73,2837.89,2832.7,2841.66,2850.88,2824.44,2850.46,2833.37,2830.68,2838.27,2820.97,2847.17,2837.93,2861.98,2825.79,2819.47,2852.71,2824.44,2817.97,1819.69,1825.52,1835.18,1811.05,1835.42,1808.83,1814.6,1823.57,1828.83,1816.14,1820.51,1813.48,1805.3,1819.73,1815.22,1840.24,1814.84,1802.95,1821.69,1825.2,1826.35,1022.95,1006.48,1014.55,1026.84,997.28,1032.83,1036.28,1000.87,1021.63,1017.23,1010.17,1024.79,1015.67,1027.44,1022.71,1021.74,1010.95,1016.52,1031.02,999.24,991.62,2183.53,1753.055,2549.428,1742.001,2276.973,1692.226,1826.668,1684.228,1759.151,1890.262,1811.181,2069.212,1906.923,1717.519,1755.765,1984.84,1619.001,1849.658,2201.369,1658.632,1833.591,1614.209,1255.553,1775.549,1227.809,1647.617,1086.521,1232.748,1038.339,1149.162,1175.663,1136.944,1553.772,1401.179,1245.805,1184.507,1481.633,1048.335,1213.649,1503.468,1136.196,1168.924,569.321,497.502,773.879,514.192,629.356,605.705,593.92,645.889,609.989,714.599,674.237,515.44,505.744,471.714,571.258,503.207,570.666,636.009,697.901,522.436,664.667,1091.716921,1111.250187,785.6391722,1070.504728,1145.919999,946.0016899,1019.113266,1152.140949,1017.49447,1331.398234,1179.484831,888.8866051,1074.456479,930.473757,1053.079172,1087.530014,928.5953332,1167.825415,1180.896198,1033.692679,1152.106789,709.1128965,666.9166516,505.1432885,637.6329651,725.6195579,452.3814402,560.2030334,594.1387297,541.3389242,713.2238488,615.4581602,580.4056064,641.5578901,564.2627183,598.9433042,694.0111539,492.229043,629.4337712,695.5480808,593.4113837,584.3988519,382.6040241,444.3335352,280.4958837,432.8717627,420.3004414,493.6202497,458.9102322,558.0022192,476.1555454,618.1743849,564.0266711,308.4809987,432.8985891,366.2110387,454.1358675,393.5188599,436.3662902,538.3916437,485.348117,440.2812952,567.7079375
13,IRGC_122298,-4.8133889,104.7520944,4.7Sx105.0E,Rice_v10_sg_avg_305779.soil,122,119,118,117,119,120,116,117,119,117,116,119,119,118,118,119,117,118,120,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914.18,2930.36,2912.56,2923.6,2912.29,2921.67,2896.96,2919.14,2902.4,2899.58,2924.73,2925.07,2915.42,2895.33,2922.78,2909.66,2924.91,2917.95,2905.64,2896.76,2914.87,1876.36,1868.4,1870.88,1895.84,1881.01,1865.26,1867.26,1859.52,1870.08,1871.14,1867.27,1865.29,1861.83,1861.33,1869.46,1873.82,1863.71,1858.13,1876.97,1858.05,1892.82,1037.82,1061.96,1041.68,1027.76,1031.28,1056.41,1029.7,1059.62,1032.32,1028.44,1057.46,1059.78,1053.59,1034,1053.32,1035.84,1061.2,1059.82,1028.67,1038.71,1022.05,2748.54,2780.62,2765.96,2784.11,2766.47,2765.15,2769.91,2772.49,2760.44,2763.42,2786.19,2779.65,2774.62,2762.72,2787.87,2758.93,2789.18,2777.8,2754.63,2765.41,2765.51,1761.78,1770.49,1778.31,1805.04,1781.15,1768.35,1784.54,1768.62,1775.98,1781.93,1776.73,1771.13,1772.86,1781.15,1780.15,1771.3,1776.87,1765.01,1775.04,1772.9,1792.66,986.76,1010.13,987.65,979.07,985.32,996.8,985.37,1003.87,984.46,981.49,1009.46,1008.52,1001.76,981.57,1007.72,987.63,1012.31,1012.79,979.59,992.51,972.85,1775.279,1500.514,1567.617,1335.436,1489.256,1625.269,1275.282,1471.903,1417.252,1482.652,1513.562,1504.552,1382.258,1375.662,1289.031,1582.291,1404.711,1512.023,1587.92,1392.596,1446.456,1177.622,983.77,989.885,856.703,993.407,1054.919,840.37,926.091,951.665,968.266,988.23,957.625,858.831,792.655,856.245,1053.131,879.883,1013.048,1038.697,866.254,958.362,597.657,516.744,577.732,478.733,495.849,570.35,434.912,545.812,465.587,514.386,525.332,546.927,523.427,583.007,432.786,529.16,524.828,498.975,549.223,526.342,488.094,1132.502629,952.8381602,1031.552073,841.4876914,931.5690976,1033.541271,775.0653747,955.9536544,903.7604304,898.4063793,946.1013545,942.8008285,891.9536886,850.4816368,769.8710261,1056.526126,888.4236026,976.9626834,1039.091113,946.9226431,885.3680481,612.6530523,514.6133293,536.2733989,455.9375079,506.0396679,543.9221408,417.1361196,477.601705,512.9138398,470.9951447,491.3323324,472.8730016,441.6442812,378.0063883,423.0506638,591.801745,436.9367784,540.5055332,563.777752,497.4666693,472.8175569,519.8495769,438.2248309,495.278674,385.5501835,425.5294297,489.6191298,357.9292551,478.3519494,390.8465906,427.4112346,454.7690221,469.9278269,450.3094074,472.4752485,346.8203623,464.7243809,451.4868242,436.4571502,475.3133605,449.4559738,412.5504912
22,IRGC_16800,16.472778,106.660556,16.1Nx107.5E,Rice_v10_sg_avg_216826.soil,118,125,125,118,124,119,120,120,118,118,117,119,124,120,120,119,119,119,119,127,119,655.240376,1401.20206,1231.185999,103.133272,3065.327878,12.590075,327.055204,25.323736,0,0,340.669876,0.806048,1257.86268,427.806063,628.80481,186.599191,271.709707,67.73559,33.708017,2165.756068,156.474198,197.279807,1160.6454,1192.501181,103.133272,1849.879914,12.590075,327.055204,25.323736,0,0,340.669876,0.806048,1257.86268,427.806063,628.80481,186.599191,88.868477,67.73559,33.708017,2157.781783,156.474198,457.960569,240.55666,38.684818,0,1215.447964,0,0,0,0,0,0,0,0,0,0,0,182.84123,0,0,7.974285,0,3002.48,3169.79,3209.57,3012.54,3135.59,2958.56,3091.26,2992.95,2958.11,2957.77,2985.46,2951.52,3187.57,3079.8,3097.86,2977.17,3083.53,2970.61,2971.78,3391.48,3013.6,1952.61,2094.95,2117.47,1951.84,2003.53,1897.99,2011.78,1934.2,1919.65,1909.57,1932.48,1897.93,2132.97,2032.34,2027.97,1930.27,1994.79,1906.34,1904.99,2319.7,1942.08,1049.87,1074.84,1092.1,1060.7,1132.06,1060.57,1079.48,1058.75,1038.46,1048.2,1052.98,1053.59,1054.6,1047.46,1069.89,1046.9,1088.74,1064.27,1066.79,1071.78,1071.52,2839.54,2907.18,2964.74,2857.74,2914.17,2830.93,2940.43,2840.77,2820.1,2824.06,2845.67,2795.62,2978.93,2926.71,2922.99,2849.03,2908.48,2819.09,2808.82,3109.27,2862.68,1842.5,1898.94,1926.89,1840.96,1845.52,1805.96,1906.51,1833.73,1831.06,1814.19,1841.13,1792.7,1964.34,1921.68,1903.8,1844.42,1867.93,1799.68,1802.71,2092.14,1840.13,997.04,1008.24,1037.85,1016.78,1068.65,1024.97,1033.92,1007.04,989.04,1009.87,1004.54,1002.92,1014.59,1005.03,1019.19,1004.61,1040.55,1019.41,1006.11,1017.13,1022.55,1855.341,2308.74,2138.245,1835.104,2043.407,1488.644,1810.533,1720.419,1648.487,1590.901,1721.183,1697.645,2008.961,1730.362,1953.291,1508.629,1998.119,1775.861,1904.334,2423.245,1752.382,1222.071,1551.733,1542.647,1279.387,1431.472,1082.921,1237.178,1101.584,1091.239,1093.297,1135.115,1127.575,1488.52,1187.828,1311.35,1028.888,1376.031,1197.195,1189.688,1743.435,1106.484,633.27,757.007,595.598,555.717,611.935,405.723,573.355,618.835,557.248,497.604,586.068,570.07,520.441,542.534,641.941,479.741,622.088,578.666,714.646,679.81,645.898,1030.898655,1018.913031,1091.376962,1110.493022,1105.272546,881.9432438,1097.430746,1081.396235,954.586076,969.8119919,1018.587107,1128.866004,973.5247217,959.0066648,1163.528958,845.6981576,1183.166075,1110.586405,1226.286601,1028.605107,1039.8516,526.4520221,585.2585566,615.5504475,640.9310588,656.763641,548.3596042,591.4252255,559.8825738,519.8936882,545.9789842,552.3970189,625.0850555,589.2323001,509.6728793,613.0314537,455.8490324,675.8696806,610.0074005,621.6030033,615.0009736,506.1247504,504.4466329,433.6544742,475.8265147,469.5619629,448.5089051,333.5836396,506.0055208,521.5136609,434.6923878,423.8330077,466.1900884,503.7809484,384.2924216,449.3337855,550.4975044,389.8491252,507.296394,500.5790047,604.6835977,413.6041331,533.7268499
23,IRGC_16872,16.472778,106.660556,16.1Nx107.5E,Rice_v10_sg_avg_216826.soil,118,125,125,118,124,119,120,120,118,118,117,119,124,120,120,119,119,119,119,127,119,655.240376,1401.20206,1231.185999,103.133272,3065.327878,12.590075,327.055204,25.323736,0,0,340.669876,0.806048,1257.86268,427.806063,628.80481,186.599191,271.709707,67.73559,33.708017,2165.756068,156.474198,197.279807,1160.6454,1192.501181,103.133272,1849.879914,12.590075,327.055204,25.323736,0,0,340.669876,0.806048,1257.86268,427.806063,628.80481,186.599191,88.868477,67.73559,33.708017,2157.781783,156.474198,457.960569,240.55666,38.684818,0,1215.447964,0,0,0,0,0,0,0,0,0,0,0,182.84123,0,0,7.974285,0,3002.48,3169.79,3209.57,3012.54,3135.59,2958.56,3091.26,2992.95,2958.11,2957.77,2985.46,2951.52,3187.57,3079.8,3097.86,2977.17,3083.53,2970.61,2971.78,3391.48,3013.6,1952.61,2094.95,2117.47,1951.84,2003.53,1897.99,2011.78,1934.2,1919.65,1909.57,1932.48,1897.93,2132.97,2032.34,2027.97,1930.27,1994.79,1906.34,1904.99,2319.7,1942.08,1049.87,1074.84,1092.1,1060.7,1132.06,1060.57,1079.48,1058.75,1038.46,1048.2,1052.98,1053.59,1054.6,1047.46,1069.89,1046.9,1088.74,1064.27,1066.79,1071.78,1071.52,2839.54,2907.18,2964.74,2857.74,2914.17,2830.93,2940.43,2840.77,2820.1,2824.06,2845.67,2795.62,2978.93,2926.71,2922.99,2849.03,2908.48,2819.09,2808.82,3109.27,2862.68,1842.5,1898.94,1926.89,1840.96,1845.52,1805.96,1906.51,1833.73,1831.06,1814.19,1841.13,1792.7,1964.34,1921.68,1903.8,1844.42,1867.93,1799.68,1802.71,2092.14,1840.13,997.04,1008.24,1037.85,1016.78,1068.65,1024.97,1033.92,1007.04,989.04,1009.87,1004.54,1002.92,1014.59,1005.03,1019.19,1004.61,1040.55,1019.41,1006.11,1017.13,1022.55,1855.341,2308.74,2138.245,1835.104,2043.407,1488.644,1810.533,1720.419,1648.487,1590.901,1721.183,1697.645,2008.961,1730.362,1953.291,1508.629,1998.119,1775.861,1904.334,2423.245,1752.382,1222.071,1551.733,1542.647,1279.387,1431.472,1082.921,1237.178,1101.584,1091.239,1093.297,1135.115,1127.575,1488.52,1187.828,1311.35,1028.888,1376.031,1197.195,1189.688,1743.435,1106.484,633.27,757.007,595.598,555.717,611.935,405.723,573.355,618.835,557.248,497.604,586.068,570.07,520.441,542.534,641.941,479.741,622.088,578.666,714.646,679.81,645.898,1030.898655,1018.913031,1091.376962,1110.493022,1105.272546,881.9432438,1097.430746,1081.396235,954.586076,969.8119919,1018.587107,1128.866004,973.5247217,959.0066648,1163.528958,845.6981576,1183.166075,1110.586405,1226.286601,1028.605107,1039.8516,526.4520221,585.2585566,615.5504475,640.9310588,656.763641,548.3596042,591.4252255,559.8825738,519.8936882,545.9789842,552.3970189,625.0850555,589.2323001,509.6728793,613.0314537,455.8490324,675.8696806,610.0074005,621.6030033,615.0009736,506.1247504,504.4466329,433.6544742,475.8265147,469.5619629,448.5089051,333.5836396,506.0055208,521.5136609,434.6923878,423.8330077,466.1900884,503.7809484,384.2924216,449.3337855,550.4975044,389.8491252,507.296394,500.5790047,604.6835977,413.6041331,533.7268499
27,IRGC_24224,13.039444,101.491944,12.3Nx102.5E,Rice_v20_sg_avg_228593.soil,119,117,119,117,118,117,117,118,116,117,117,119,120,120,117,119,115,117,118,117,119,0,0,0,0,251.248774,91.103122,159.04066,8.90694,0,0,5.524195,0,681.564566,938.094801,0,0,0,0,0,0,0,0,0,0,0,251.248774,91.103122,159.04066,8.90694,0,0,5.524195,0,681.564566,938.094801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923.05,2930.49,2922.82,2918.84,3018.21,2933.11,2936.53,2973.42,2931.37,2903.12,2968.06,2906.11,3025.1,3097.79,2917.76,2914.27,2911.38,2898.22,2931.67,2915.81,2906.53,1874.84,1879.56,1895.65,1879.96,1972.78,1870.4,1884.11,1930.93,1884.9,1854.58,1902.83,1864.82,1988.29,2056.64,1891.37,1864.46,1876.68,1873.87,1876.02,1869.04,1880.05,1048.21,1050.93,1027.17,1038.88,1045.43,1062.71,1052.42,1042.49,1046.47,1048.54,1065.23,1041.29,1036.81,1041.15,1026.39,1049.81,1034.7,1024.35,1055.65,1046.77,1026.48,2830.41,2818.11,2826.45,2826.84,2888,2818.17,2845.65,2853.62,2819.93,2817.46,2869.36,2813.4,2901.05,2946.99,2818.03,2842.45,2816.28,2799.07,2816.79,2823.75,2818.61,1807.67,1803.29,1827.31,1815.09,1869.12,1786.2,1817.69,1851.17,1803.99,1802.41,1833.82,1801.79,1890.32,1931.93,1826.16,1816.45,1813.42,1806.45,1803.6,1810.92,1827,1022.74,1014.82,999.14,1011.75,1018.88,1031.97,1027.96,1002.45,1015.94,1015.05,1035.54,1011.61,1010.73,1015.06,991.87,1026,1002.86,992.62,1013.19,1012.83,991.61,1466.11,1571.884,1435.288,1403.977,1669.703,1704.037,1405.676,1525.23,1712.946,1323.365,1596.193,1409.403,1648.881,1739.581,1495.517,1264.65,1585.428,1565.171,1613.957,1393.237,1351.5,1033.487,1035.677,1057.199,992.985,1260.451,1232.336,1009.161,998.887,1230.242,811.376,1051.037,930.714,1197.341,1380.633,982.867,854.951,1060.24,1034.967,998.741,877.627,859.617,432.623,536.207,378.089,410.992,409.252,471.701,396.515,526.343,482.704,511.989,545.156,478.689,451.54,358.948,512.65,409.699,525.188,530.204,615.216,515.61,491.883,895.0762956,988.2202022,841.1302257,810.792262,870.3624152,1049.687605,795.5696439,962.5518142,1024.737746,846.6368677,891.544946,869.5128281,836.4296088,864.9210294,1010.985287,655.4210485,942.400995,1006.495648,1016.259423,889.3526383,856.9817358,515.0489386,530.8006525,542.7173472,471.1216239,543.3152134,628.8450647,474.9411055,524.3401977,606.9667432,418.4517822,426.2352928,482.6575278,478.4372955,587.8566912,564.9220869,343.757739,507.7372342,547.5432627,516.7747838,460.4849338,426.7051192,380.027357,457.4195497,298.4128785,339.6706381,327.0472018,420.8425403,320.6285384,438.2116165,417.7710031,428.1850855,465.3096532,386.8553003,357.9923133,277.0643382,446.0632,311.6633095,434.6637608,458.9523851,499.4846388,428.8677045,430.2766166
